"dba_name","zip","matched_name","rating","price_level","user_ratings_total","business_status","place_id","address","types"
"ostioneria restaurant el el tecolote",60623,"El Tecolote Restaurant",4.4,2.0,394.0,"OPERATIONAL","ChIJIZ98JGkyDogRLPsu1_AGKMw","3519 W 26th St, Chicago, IL 60623, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"outback steakhouse",60631,"Outback Steakhouse",4.2,2.0,2020.0,"CLOSED_PERMANENTLY","ChIJfUjwmo7JD4gRbZcvwrYRGIU","8101 W Higgins Rd, Chicago, IL 60631, United States","['meal_takeaway', 'bar', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"outdoor cafe",60659,"Outdoor Cafe",4.5,1.0,431.0,"OPERATIONAL","ChIJTRJj7Q7OD4gRL4f37jQhhGw","3257 W Bryn Mawr Ave, Chicago, IL 60659, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"outdoor grill",60618,"Outdoor Grill Chicago",4.4,1.0,421.0,"OPERATIONAL","ChIJVb_BQabND4gRcoAAUepE81o","3265 N Milwaukee Ave, Chicago, IL 60618, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"outkast",60619,"OutKast",0.0,"",0.0,"CLOSED_TEMPORARILY","ChIJ1YkJiikvDogRSK8aw0FwZIk","7137 S State St, Chicago, IL 60619, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"outpost mexican eatery",60607,"The Outpost Mexican Eatery",4.5,1.0,206.0,"OPERATIONAL","ChIJW4msYAgtDogRVDs2IQm2wWs","Two N Riverside Plaza Lobby 160, Chicago, IL 60606, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"output",60622,"Output Lounge & Sports Bar",4.1,2.0,614.0,"OPERATIONAL","ChIJjz-R9XQtDogRNjDajOXeR-c","1758 W Grand Ave, Chicago, IL 60622, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"outside the box carryout and catering inc.",60609,"Outside the Box Catering and Events Inc.",4.7,2.0,76.0,"OPERATIONAL","ChIJ5wEteAUlDogRIeYNbu1l8ws","444 W Lake St STE 1700, Chicago, IL 60606, United States","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"over rice'n bread, corp",60657,"Rice'N Bread",4.7,1.0,666.0,"OPERATIONAL","ChIJbxME7a3TD4gRDpcri4A161I","3435 N Sheffield Ave, Chicago, IL 60657, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"ovy's kitchen",60634,"","","","","","","",""
"owen & engine",60647,"Owen & Engine",4.7,2.0,1315.0,"CLOSED_PERMANENTLY","ChIJ108V8IXSD4gR8nvbsOYznwY","2700 N Western Ave, Chicago, IL 60647, United States","['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']"
"oyster on halsted",60614,"King Crab House Chicago",4.2,3.0,1036.0,"OPERATIONAL","ChIJl3NYatMsDogRynr1Y4Cbp98","1816 N Halsted St, Chicago, IL 60614, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"p s bangkok restaurant inc",60657,"P.S.BANGKOK",4.5,1.0,246.0,"OPERATIONAL","ChIJidtAfq7TD4gRwc1ttic6DOo","3345 N Clark St, Chicago, IL 60657, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"p.f. chang to go, llc",60654,"P.F. Chang's",4.6,2.0,801.0,"OPERATIONAL","ChIJ_1RlMEItDogRQJOFShsXex4","213 W Hubbard St, Chicago, IL 60654, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"p.f. chang's china bistro, inc.",60607,"P.F. Chang's To Go",4.7,2.0,272.0,"CLOSED_PERMANENTLY","ChIJ__iwPactDogRZvilltmRfZU","177 N Morgan St, Chicago, IL 60607, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"p.f. chang's china bistro, inc.",60654,"P.F. Chang's",4.6,2.0,801.0,"OPERATIONAL","ChIJ_1RlMEItDogRQJOFShsXex4","213 W Hubbard St, Chicago, IL 60654, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"p.f. chang's to go, llc",60607,"P.F. Chang's To Go",4.7,2.0,272.0,"CLOSED_PERMANENTLY","ChIJ__iwPactDogRZvilltmRfZU","177 N Morgan St, Chicago, IL 60607, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"pacheco's tacos restaurant llc",60629,"Pacheco's Tacos",4.8,"",113.0,"OPERATIONAL","ChIJb9YCThkxDogRiDLDVrg1_V4","7301 S Kedzie Ave, Chicago, IL 60629, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"pacific standard time",60654,"Pacific Standard Time",4.5,2.0,655.0,"CLOSED_PERMANENTLY","ChIJsYR3bLMsDogRs-TRc-j5g1I","141 W Erie St, Chicago, IL 60654, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"paco's tacos",60632,"Paco's Tacos",4.5,1.0,2456.0,"OPERATIONAL","ChIJH_JILP8xDogR72yCPl4L6rQ","4311 S Archer Ave, Chicago, IL 60632, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"paco's tacos 2",60629,"Paco's Tacos 2",4.4,1.0,2361.0,"OPERATIONAL","ChIJHYv8W7ExDogRNuM8sDieyHo","6034 S Pulaski Rd, Chicago, IL 60629, United States","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"paddy long's",60614,"Max and Issy's Pizzeria",4.5,2.0,651.0,"OPERATIONAL","ChIJ2xZNAwHTD4gRWSPNSSFNNMo","1028 W Diversey Pkwy, Chicago, IL 60614, United States","['bar', 'meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"paisanos pizza & wings",60618,"Paisanos Pizza & Wings",4.7,1.0,32.0,"OPERATIONAL","ChIJ7TV2xiDND4gR42Zmw6TMgKQ","3500 W Montrose Ave, Chicago, IL 60618, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"paisans pizzeria",60639,"Paisans Pizza",4.5,2.0,510.0,"OPERATIONAL","ChIJpYmXyHXND4gRtWXIvuYw8cs","2150 N Cicero Ave, Chicago, IL 60639, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"paisans pizzeria and bar clark",60605,"Paisans Pizzeria - South Loop",4.4,2.0,554.0,"OPERATIONAL","ChIJT6XnPB8tDogR8ddB8_uqVg8","700 S Clark St, Chicago, IL 60605, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"paisans pizzeria and bar pulaski",60629,"Paisans Pizzeria - West Lawn",4.2,2.0,1005.0,"OPERATIONAL","ChIJ9U63_xkxDogRAwBaBnsIRbs","6545 S Pulaski Rd, Chicago, IL 60629, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"pak sweets inc.",60659,"Pak Sweets on Devon",4.2,1.0,700.0,"OPERATIONAL","ChIJC68dJN3RD4gRdV1oMWjWAUo","2326 W Devon Ave, Chicago, IL 60659, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"paku paku sushi",60618,"Paku Paku Sushi",5.0,"",12.0,"OPERATIONAL","ChIJR8ZaNgDTD4gRy6diriw1YQ8","3053 N California Ave, Chicago, IL 60618, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"palace gate africa restaurant",60640,"Palace Gate Restaurant",3.9,1.0,149.0,"OPERATIONAL","ChIJ4fxweTLSD4gRz20Bo0glMPQ","4548 N Magnolia Ave, Chicago, IL 60640, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"palace grill",60607,"Palace Grill Restaurant",4.6,1.0,975.0,"CLOSED_TEMPORARILY","ChIJswA7pSYtDogRESKBBcXM8H4","1408 W Madison St, Chicago, IL 60607, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"palapita",60630,"MINI PALAPITA",4.1,1.0,533.0,"CLOSED_PERMANENTLY","ChIJBRuLGC_MD4gRfUVkzaQBIZk","4968 N Elston Ave, Chicago, IL 60630, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"palenque 2",60632,"Palenque Restaurant",4.2,2.0,103.0,"OPERATIONAL","ChIJkWCUJR4xDogRvFC8gn4q5Ik","4316 S Pulaski Rd, Chicago, IL 60632, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"palenque inc.",60632,"Palenque Restaurant",4.2,2.0,103.0,"OPERATIONAL","ChIJkWCUJR4xDogRvFC8gn4q5Ik","4316 S Pulaski Rd, Chicago, IL 60632, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"palermo's restaurant",60629,"Palermo's of 63rd Pizza and Restaurant",4.4,2.0,817.0,"OPERATIONAL","ChIJXaUCWbUxDogRncafrBDgra0","3751 W 63rd St, Chicago, IL 60629, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"palestina pizza llc",60626,"Palestina New York Pizzeria",4.4,1.0,62.0,"CLOSED_TEMPORARILY","ChIJ3yG9najRD4gRGo2OiLoJN6w","6632 N Clark St, Chicago, IL 60626, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"paleteria cocktails tropicales",60632,"Paleteria Cockteles Tropicales",4.1,"",15.0,"OPERATIONAL","ChIJgUj8MP8xDogRzKIo8O1WV7M","4282 S Archer Ave, Chicago, IL 60632, United States","['store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"paleteria el sabar de michoacan",60632,"","","","","","","",""
"palm restaurant",60601,"The Palm - Chicago",4.3,4.0,723.0,"OPERATIONAL","ChIJeV8SKagsDogRa6VgGc2WaIc","323 E Wacker Dr, Chicago, IL 60601, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"palma torcida restaurant inc",60660,"Palma Torcida Restaurant",4.9,"",75.0,"CLOSED_PERMANENTLY","ChIJH4frP8PRD4gRFH-5wnwByV8","1127 W Bryn Mawr Ave, Chicago, IL 60660, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"palmitas mexican restaurant llc",60625,"Palmitas Mexican Food",5.0,"",30.0,"OPERATIONAL","ChIJw5Cc--PTD4gRaUruT7Xk_uI","2604 W Lawrence Ave, Chicago, IL 60625, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"pan & grill coney island",60657,"Leos Coney Island",4.6,1.0,58,"CLOSED_PERMANENTLY","ChIJXTvQ2JPTD4gRGIzJcHmuwP0","2807 N Sheffield Ave, Chicago, IL 60657, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"pancake cafe aji sushi",60613,"AJI",4.9,"",270,"OPERATIONAL","ChIJt1BQ1znTD4gRhYKaztozp9Y","3809 North Broadway, Chicago, IL 60613, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"panchitos fit",60647,"Panchitos Tacos Truck",4.6,"",10,"OPERATIONAL","ChIJE6S0M5QzDogRc79wdxUfO-g","4900 W Gladys Ave St, Chicago, IL 60644, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"pancho pistolas mexican restaurant",60616,"Pancho Pistolas Authentic Mexican Restaurant",4.3,2.0,1759,"OPERATIONAL","ChIJU2tJJkcsDogRA52J40DGLrE","700 W 31st St, Chicago, IL 60616, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"panda china",60634,"Panda China",3.8,1.0,197,"OPERATIONAL","ChIJQ75TFZLLD4gRk2kekRqO0BI","4042 N Narragansett Ave, Chicago, IL 60634, United States","['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"panda express",60605,"Panda Express",4.1,1.0,1093,"OPERATIONAL","ChIJ82lohq8sDogR9emmSt756T8","180 N Wabash Ave #184, Chicago, IL 60601, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"panda express # 1370",60661,"Panda Express",3.5,1.0,156,"OPERATIONAL","ChIJ3ZNSEccsDogRJfuls1CApq0","500 W Madison St 1st FLOOR, Chicago, IL 60661, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"panda express #1345",60659,"Panda Express",4.0,1.0,924,"OPERATIONAL","ChIJ72xjvBXOD4gRpzWlt2zcWr4","6201 N Lincoln Ave, Chicago, IL 60659, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"panda express #1422",60643,"Panda Express",3.6,1.0,633,"OPERATIONAL","ChIJzQJ5sfQkDogRyUAbxf_1pJQ","1654 W 119th St, Chicago, IL 60643, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"panda express #1878",60611,"Panda Express",3.6,1.0,211,"OPERATIONAL","ChIJW06ES1PTD4gRloPnWa5W38k","520 N Michigan Ave, Chicago, IL 60611, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"panda express #1975",60614,"Panda Express",3.9,1.0,662,"OPERATIONAL","ChIJSeyUCO7SD4gRH_32TxlXO1U","1730 W Fullerton Ave #25, Chicago, IL 60614, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"panda express #2456",60618,"Panda Express",4.2,1.0,866,"OPERATIONAL","ChIJ8aheqIjND4gRMPvtqlfFI3U","2949 W Addison St, Chicago, IL 60618, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"panda express #2522",60601,"Panda Express",4.1,1.0,1093,"OPERATIONAL","ChIJ82lohq8sDogR9emmSt756T8","180 N Wabash Ave #184, Chicago, IL 60601, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"panda express #2840",60607,"Panda Express",3.5,1.0,156,"OPERATIONAL","ChIJ3ZNSEccsDogRJfuls1CApq0","500 W Madison St 1st FLOOR, Chicago, IL 60661, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"panda express #299",60603,"Panda Express",3.5,1.0,156,"OPERATIONAL","ChIJ3ZNSEccsDogRJfuls1CApq0","500 W Madison St 1st FLOOR, Chicago, IL 60661, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"panda express #3372",60612,"Panda Express",3.0,1.0,174,"OPERATIONAL","ChIJvYjA-gAtDogRm_8CKfq27EU","723 S Seeley Ave Suite B, Chicago, IL 60612, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"panda express #3878",60625,"Panda Express",4.3,"",16,"OPERATIONAL","ChIJw_UoAQDND4gRmKL8R6A-p_Y","3380 W Lawrence Ave, Chicago, IL 60625, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"panda express #389",60601,"Panda Express",4.1,1.0,1093,"OPERATIONAL","ChIJ82lohq8sDogR9emmSt756T8","180 N Wabash Ave #184, Chicago, IL 60601, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"panda express #591",60606,"Panda Express",3.5,1.0,156,"OPERATIONAL","ChIJ3ZNSEccsDogRJfuls1CApq0","500 W Madison St 1st FLOOR, Chicago, IL 60661, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"panda express restaurant #2685",60638,"Panda Express",3.8,1.0,1389,"OPERATIONAL","ChIJOxcvoP4wDogRMYRcrnZtI2s","6501 S Cicero Ave, Chicago, IL 60638, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"panda express restaurant #2693",60623,"Panda Express",4.0,1.0,685,"OPERATIONAL","ChIJ7y-1rncyDogRi8tS6qX68uo","3000 W 26th St, Chicago, IL 60623, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"panda express, inc",60601,"Panda Express",4.1,1.0,1093,"OPERATIONAL","ChIJ82lohq8sDogR9emmSt756T8","180 N Wabash Ave #184, Chicago, IL 60601, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"panda express, inc #1102",60602,"Panda Express",4.0,1.0,612,"OPERATIONAL","ChIJH3zZ76QsDogR17niI7g0XuM","29 E Madison St SUITE 191, Chicago, IL 60602, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"panda exress #3282",60707,"Panda Express",3.1,1.0,359,"OPERATIONAL","ChIJa6E7eVbLD4gRFsSoat11gbg","6420 W Fullerton Ave, Chicago, IL 60707, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"panera bread",60659,"Panera Bread",3.9,2.0,1122,"OPERATIONAL","ChIJXWbrjRbOD4gRg-xfIH0Zdps","6059 N Lincoln Ave, Chicago, IL 60659, United States","['cafe', 'meal_takeaway', 'bakery', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"panera bread #1152",60614,"Panera Bread",3.2,2.0,42,"OPERATIONAL","ChIJaSOv70HTD4gR1wFZFiBJjyI","2420 N Halsted St, Chicago, IL 60614, United States","['cafe', 'meal_takeaway', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"panera bread #1640",60610,"Panera Bread",2.9,2.0,129,"OPERATIONAL","ChIJRWHHvg8tDogRJ45ACnHddiQ","251 E Huron St 2nd Fl, Chicago, IL 60611, United States","['cafe', 'meal_takeaway', 'bakery', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"panera bread #6149",60612,"Panera Bread",2.4,2.0,47,"OPERATIONAL","ChIJ--Ib70stDogRPNi5ZdJ5p6Y","1653 W Congress Pkwy, Chicago, IL 60612, United States","['cafe', 'meal_takeaway', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"panera bread #6183",60637,"Panera Bread",3.4,2.0,111,"OPERATIONAL","ChIJHSEYd2UpDogRpLi_6-n7w2I","5815 S Maryland Ave, Chicago, IL 60637, United States","['cafe', 'meal_takeaway', 'bakery', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"panera bread #6212",60612,"Panera Bread",2.4,2.0,47,"OPERATIONAL","ChIJ--Ib70stDogRPNi5ZdJ5p6Y","1653 W Congress Pkwy, Chicago, IL 60612, United States","['cafe', 'meal_takeaway', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"panera bread #6213",60637,"Panera Bread",3.4,2.0,111,"OPERATIONAL","ChIJHSEYd2UpDogRpLi_6-n7w2I","5815 S Maryland Ave, Chicago, IL 60637, United States","['cafe', 'meal_takeaway', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"panera bread #7019",60640,"Panera Bread",3.8,2.0,70,"OPERATIONAL","ChIJre3m__PRD4gRV1WBO6o-Rx4","5320 N Broadway, Chicago, IL 60640, United States","['cafe', 'meal_takeaway', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"panera bread #9200",60611,"Panera Bread",2.9,2.0,129,"OPERATIONAL","ChIJRWHHvg8tDogRJ45ACnHddiQ","251 E Huron St 2nd Fl, Chicago, IL 60611, United States","['cafe', 'bakery', 'meal_takeaway', 'restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
"panera bread #9210",60611,"Panera Bread",2.5,2.0,11,"OPERATIONAL","ChIJ_Rn3GqktDogRoZ_hXpKlt5o","201 E Huron St, Chicago, IL 60611, United States","['cafe', 'meal_takeaway', 'bakery', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
"panera bread #9211",60611,"Panera Bread",2.9,2.0,129,"OPERATIONAL","ChIJRWHHvg8tDogRJ45ACnHddiQ","251 E Huron St 2nd Fl, Chicago, IL 60611, United States","['cafe', 'bakery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
"panera bread #987",60607,"Panera Bread",3.9,2.0,1039,"OPERATIONAL","ChIJxQqi1uwsDogR7cVMppr_66Q","1101 S Canal St Ste 106, Chicago, IL 60607, United States","['cafe', 'bakery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
"panes bread cafe",60657,"Panes Bread Cafe",4.7,1.0,585,"OPERATIONAL","ChIJVZYxFKrTD4gRHmbW5_-Etjc","3002 N Sheffield Ave, Chicago, IL 60657, United States","['bakery', 'restaurant', 'point_of_interest', 'food', 'store', 'establishment']"
"panino's pizzeria",60613,"Panino's Pizza - Chicago",4.5,2.0,401,"OPERATIONAL","ChIJARiaprDTD4gRH7ESBGX5Dko","3702 N Broadway, Chicago, IL 60613, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"panlasa",60661,"Panlasa",4.9,"",29,"OPERATIONAL","ChIJiVFBIS0tDogRaF2gthlOdLQ","131 N Clinton St #6, Chicago, IL 60661, United States","['restaurant', 'food', 'store', 'point_of_interest', 'establishment']"
"pantanos restaurant chicago llc",60629,"Pantano's Restaurant & Bar",4.1,"",66,"OPERATIONAL","ChIJ67YfkDIuDogRqQtDa_1i29Y","2521 W 63rd St, Chicago, IL 60629, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"pantera superfoods",60646,"Pantera Superfoods",4.9,2.0,102,"CLOSED_TEMPORARILY","ChIJw9R93y3PD4gRTMMpUryXtRI","6413 N Kinzua Ave, Chicago, IL 60646, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"papa chris place inc",60646,"Papa Chris’ Place",4.6,1.0,587,"OPERATIONAL","ChIJoT-n0C7JD4gRQ3ZmhURsI9E","6235 W Touhy Ave, Chicago, IL 60646, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"papa freddy's pizza & rest",60609,"Papa Freddy's",3.7,1.0,99,"CLOSED_PERMANENTLY","ChIJM1E3S8ItDogRUA3Rbc_MPns","2001 W 35th St, Chicago, IL 60609, United States","['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"papa joe's pizza",60646,"Papa Joe's Pizza",4.1,2.0,203,"OPERATIONAL","ChIJSVkXwlLJD4gRzgWk7eDGjCk","5750 N Milwaukee Ave, Chicago, IL 60646, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"papa john's #3888",60607,"Papa Johns Pizza",3.4,1.0,416,"OPERATIONAL","ChIJfwU3T-IsDogRbUYDrddeCUw","1151 W Taylor St, Chicago, IL 60607, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"papa john's hyde park",60615,"Papa Johns Pizza",3.1,1.0,184,"OPERATIONAL","ChIJk_1x0G0pDogRuLMUbXgDJzo","1418 E 53rd St, Chicago, IL 60615, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"papa john's pizza",60610,"Papa Johns Pizza",2.6,1.0,269,"OPERATIONAL","ChIJh3cJl0PTD4gRvpxbdYkfd9A","230 W Division St, Chicago, IL 60610, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"papa john's pizza",60639,"Papa Johns Pizza",3.5,1.0,271,"OPERATIONAL","ChIJn0aC8PvMD4gR-YOAbBcMuOs","4606 W Diversey Ave C, Chicago, IL 60639, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"papa john's pizza",60614,"Papa Johns Pizza",2.3,1.0,195,"OPERATIONAL","ChIJh3cJl0PTD4gRlqHcG_OwnHQ","2640 N Clark St, Chicago, IL 60614, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"papa john's pizza",60639,"Papa Johns Pizza",3.5,1.0,271,"OPERATIONAL","ChIJn0aC8PvMD4gR-YOAbBcMuOs","4606 W Diversey Ave C, Chicago, IL 60639, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"papa john's pizza",60616,"Papa Johns Pizza",2.5,1.0,307.0,"OPERATIONAL","ChIJL5240n0sDogROf9w-tU9JlU","80 E Cermak Rd, Chicago, IL 60616, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"papa john's pizza chi",60647,"Papa Johns Pizza",3.0,1.0,196.0,"OPERATIONAL","ChIJVd64IGDND4gRmOSkBmplkYY","2020 N California Ave Ste 2, Chicago, IL 60647, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"papa johns",60660,"Papa Johns Pizza",3.0,1.0,270.0,"OPERATIONAL","ChIJKUVOl4HRD4gRTvf-YFSUd1Y","5359 N Broadway, Chicago, IL 60640, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"papa ray's pizza & wings",60641,"Papa Ray's Pizza and Wings",4.2,1.0,1370.0,"OPERATIONAL","ChIJNU5EcbfND4gRXww5wWEN59c","3208 N Pulaski Rd, Chicago, IL 60641, United States","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"papa santiagos pizzeria",60632,"Papa Santiago's Pizzeria",4.4,1.0,162.0,"OPERATIONAL","ChIJWVurJ5AxDogRzQoPr1mSbO0","4045 W 47th St, Chicago, IL 60632, United States","['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']"
