"dba_name","zip","matched_name","rating","price_level","user_ratings_total","business_status","place_id","address","types"
"buffet city",60629,"Buffet City/Cajun Seafood Boil",3.8,2.0,2064.0,"OPERATIONAL","ChIJ98DYLUQwDogRAlK5mVK1Aog","7010 S Pulaski Rd, Chicago, IL 60629, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"bulerias north avenue",60647,"Bulerias Catering and Banquets",4.3,2.0,446.0,"OPERATIONAL","ChIJpVT4j07SD4gRzYLvwHOLWyQ","2507 W North Ave Floor 3, Chicago, IL 60647, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"bulldog ale house",60626,"Bulldog Ale House",4.0,2.0,959.0,"CLOSED_PERMANENTLY","ChIJdbvuUKbRD4gRY4tUUkFDFKU","6606 N Sheridan Rd, Chicago, IL 60626, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"bulsho restaurant",60610,"BULSHO restaurant",4.6,1.0,196.0,"OPERATIONAL","ChIJg6qbw0vTD4gRGRWK-_hz9lU","211 W Walton St, Chicago, IL 60610, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"bundoo khan",60659,"Bundoo Khan",4.3,2.0,3841.0,"OPERATIONAL","ChIJBxXjZ97RD4gRXIoraPBYWkQ","2539 W Devon Ave, Chicago, IL 60659, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"buona",60643,"Buona - Beverly",4.3,2.0,2380.0,"OPERATIONAL","ChIJtUn44CAlDogRnPkAfWC21H4","10633 S Western Ave, Chicago, IL 60643, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"buona",60611,"Buona - Streeterville",4.3,2.0,835.0,"OPERATIONAL","ChIJxWq2DFUrDogRe9TTAlb6gd4","613 N McClurg Ct, Chicago, IL 60611, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"buona terra ristorante",60647,"Buona Terra Ristorante",4.6,2.0,724.0,"OPERATIONAL","ChIJCYFzn4LSD4gRjRhEIBnLlEk","3608 W Irving Park Rd, Chicago, IL 60618, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"bureau bar and restaurant llc",60616,"Bureau Bar and Restaurant",3.4,2.0,760.0,"OPERATIONAL","ChIJreaOqhMtDogREsyrRF4y8YY","2115 S State St, Chicago, IL 60616, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"bureau pizza co",60605,"Bureau Pizza Co.",3.7,"",87.0,"CLOSED_PERMANENTLY","ChIJxfVQ8HwtDogRIo-LhNHaqOI","719 S State St, Chicago, IL 60605, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"burger alley chicago",60605,"Burger Alley Chicago",4.5,1.0,301.0,"OPERATIONAL","ChIJizsclzwtDogRkcgJuKNO8-w","829 S Wabash Ave, Chicago, IL 60605, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"burger bar chicago",60605,"Burger Bar Chicago",4.2,2.0,3040.0,"OPERATIONAL","ChIJ56_1nZssDogRy2U2G7XNv8Y","1150 S Michigan Ave, Chicago, IL 60605, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"burger baron",60642,"Burger Baron Restaurant",4.3,1.0,593.0,"OPERATIONAL","ChIJM5StWCktDogReVLweryMIjE","1381 W Grand Ave, Chicago, IL 60642, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"burger boy express inc.",60625,"","","","","","","",""
"burger federation term 3 l21",60666,"Burger Federation",3.1,"",231.0,"OPERATIONAL","ChIJX-_yRFa1D4gR7dk7fQHfiqA","Chicago O'Hare International Airport, Terminal 3 L-concourse near Gate L21, Chicago, IL 60666, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king",60666,"Burger King",2.5,1.0,284.0,"OPERATIONAL","ChIJAeAwUAG1D4gRQtbeWGbxIXw","Chicago O'Hare International Airport, International Terminal 5, Concourse M Gate M7, Chicago, IL 60666, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king",60601,"Burger King",3.3,1.0,352.0,"OPERATIONAL","ChIJL7b896UsDogR6zJZqkBdgNc","151 E Randolph St, Chicago, IL 60601, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king",60618,"Burger King",3.6,1.0,679.0,"OPERATIONAL","ChIJZVSg_YrND4gRLI4EfunbHME","2834 W Irving Park Rd, Chicago, IL 60618, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king",60639,"Burger King",3.7,1.0,1088.0,"OPERATIONAL","ChIJE86vrcXMD4gRxdPD5OEJI1I","4910 W North Ave, Chicago, IL 60639, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"burger king",60661,"Burger King",3.6,"",47.0,"OPERATIONAL","ChIJ1xt2fAwtDogRFqllKxJJpTs","500 W Madison St, Chicago, IL 60661, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king",60661,"Burger King",3.6,"",47.0,"OPERATIONAL","ChIJ1xt2fAwtDogRFqllKxJJpTs","500 W Madison St, Chicago, IL 60661, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king",60707,"Burger King",3.2,1.0,498.0,"OPERATIONAL","ChIJOcajtSTLD4gRytFBQZUEo10","1750 N Harlem Ave, Elmwood Park, IL 60707, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king",60614,"Burger King",3.7,1.0,588.0,"OPERATIONAL","ChIJWRn-pOTSD4gRWPHcIGnYjxg","1401 W Fullerton Ave, Chicago, IL 60614, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king  #1512",60622,"Burger King",3.6,1.0,871.0,"OPERATIONAL","ChIJIYXJNk0tDogRphHqpK8l7OM","2344 W Chicago Ave, Chicago, IL 60622, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #",60618,"Burger King",3.6,1.0,679.0,"OPERATIONAL","ChIJZVSg_YrND4gRLI4EfunbHME","2834 W Irving Park Rd, Chicago, IL 60618, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king # 12663",60638,"Burger King",3.7,1.0,670.0,"OPERATIONAL","ChIJh4Cn3f0wDogRkzw0drreUC8","6350 S Cicero Ave, Chicago, IL 60638, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"burger king # 1338",60655,"Burger King",3.7,1.0,610.0,"OPERATIONAL","ChIJGQV3dCw7DogRhZKbRX68ntI","11020 S Kedzie Ave, Chicago, IL 60655, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #10345",60608,"Burger King",3.5,1.0,987.0,"OPERATIONAL","ChIJm_DLLbYtDogRi9OqJITjkdM","3141 Ashland Ave, Chicago, IL 60608, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"burger king #10366",60632,"Burger King",3.9,1.0,897.0,"OPERATIONAL","ChIJIyjLPLwxDogR9UdX1GhM8HI","5425 S Pulaski Rd, Chicago, IL 60632, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #10797",60647,"Burger King",3.7,1.0,664.0,"OPERATIONAL","ChIJt6cXV4_SD4gRhb6JOhwKcY0","2701 N Western Ave, Chicago, IL 60647, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #11967",60608,"Burger King",3.7,1.0,468.0,"OPERATIONAL","ChIJe44dX3AtDogRubIB3j62c8s","2401-2407 W Ogden Ave, Chicago, IL 60608, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"burger king #1232",60613,"Burger King",3.6,1.0,512.0,"OPERATIONAL","ChIJnxLLzQfTD4gR-Q9Kh3NbADs","748 W Diversey Pkwy, Chicago, IL 60614, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #12371",60651,"Burger King",3.4,1.0,811.0,"OPERATIONAL","ChIJoce1PcbMD4gRNDU48i4_dvE","3953 W Chicago Ave, Chicago, IL 60651, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"burger king #1250",60619,"Burger King",3.3,1.0,1365.0,"OPERATIONAL","ChIJm1oV9vAoDogR3QhfR45CR5s","7222 S Stony Island Ave, Chicago, IL 60649, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #1272",60652,"Burger King",3.7,1.0,670.0,"OPERATIONAL","ChIJh4Cn3f0wDogRkzw0drreUC8","6350 S Cicero Ave, Chicago, IL 60638, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #1308",60619,"Burger King",3.3,1.0,1365.0,"OPERATIONAL","ChIJm1oV9vAoDogR3QhfR45CR5s","7222 S Stony Island Ave, Chicago, IL 60649, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #142",60632,"Burger King",3.5,1.0,700.0,"OPERATIONAL","ChIJ40AMdScyDogRS9sk1ryylDc","4060 S Pulaski Rd, Chicago, IL 60632, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"burger king #14476",60629,"Burger King",3.7,1.0,924.0,"OPERATIONAL","ChIJv9Q7kCwwDogRjfUfIJ8YTG4","6448 S Kedzie Ave, Chicago, IL 60629, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #1455",60614,"Burger King",3.7,1.0,588.0,"OPERATIONAL","ChIJWRn-pOTSD4gRWPHcIGnYjxg","1401 W Fullerton Ave, Chicago, IL 60614, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #16598",60618,"Burger King",3.6,1.0,679.0,"OPERATIONAL","ChIJZVSg_YrND4gRLI4EfunbHME","2834 W Irving Park Rd, Chicago, IL 60618, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"burger king #16882",60617,"Burger King",3.6,1.0,646.0,"OPERATIONAL","ChIJr2xVEVbfEYgRXfuSCxaHk3M","10550 S Ave B, Chicago, IL 60617, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #17392",60623,"Burger King",3.4,1.0,679.0,"OPERATIONAL","ChIJSd-jIFsyDogRWQbLuHJ9Nf8","2345 S Pulaski Rd, Chicago, IL 60623, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #181",60619,"Burger King",3.6,1.0,1070.0,"OPERATIONAL","ChIJH4R38FUvDogRHGp0SxP8MqI","28 E 87th St, Chicago, IL 60619, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"burger king #207",60623,"Burger King",3.4,1.0,679.0,"OPERATIONAL","ChIJSd-jIFsyDogRWQbLuHJ9Nf8","2345 S Pulaski Rd, Chicago, IL 60623, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #212",60641,"Burger King",3.6,1.0,630.0,"OPERATIONAL","ChIJ-3mJEkfMD4gRijoqnwHFXtI","4125 N Milwaukee Ave, Chicago, IL 60641, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #215",60659,"Burger King",3.6,1.0,645.0,"OPERATIONAL","ChIJ7RRTZxXOD4gRGtsnHNfBrH0","6261 N Lincoln Ave, Chicago, IL 60659, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #22995",60637,"Burger King",3.2,1.0,801.0,"OPERATIONAL","ChIJY5l7u8kuDogRj-gDVqsX8U8","7 E Garfield Blvd, Chicago, IL 60637, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #244",60632,"Burger King",3.9,1.0,897.0,"OPERATIONAL","ChIJIyjLPLwxDogR9UdX1GhM8HI","5425 S Pulaski Rd, Chicago, IL 60632, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #25272",60620,"Burger King",3.3,1.0,437.0,"OPERATIONAL","ChIJIWGdPZIvDogRncKnxDMpPBE","1606 W 76th St, Chicago, IL 60620, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #2654",60625,"Burger King",3.6,1.0,800.0,"OPERATIONAL","ChIJj82VTQTSD4gRyrjitK8yxoI","2449 W Lawrence Ave, Chicago, IL 60625, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #332",60639,"Burger King",3.7,1.0,1088.0,"OPERATIONAL","ChIJE86vrcXMD4gRxdPD5OEJI1I","4910 W North Ave, Chicago, IL 60639, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #5818",60617,"Burger King",3.6,1.0,646.0,"OPERATIONAL","ChIJr2xVEVbfEYgRXfuSCxaHk3M","10550 S Ave B, Chicago, IL 60617, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"burger king #5986",60608,"Burger King",3.8,1.0,543.0,"OPERATIONAL","ChIJZ9oLq5wtDogRdv5D4Bv4s3g","2501 W Cermak Rd, Chicago, IL 60608, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #6345",60639,"Burger King",3.9,1.0,969.0,"OPERATIONAL","ChIJOVinKPHMD4gRLNOQxWnOKbI","4514 W Diversey Ave, Chicago, IL 60639, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #6358",60634,"Burger King",3.6,1.0,687.0,"OPERATIONAL","ChIJWXebApLLD4gRcqjDleqcwHI","6400 W Irving Park Rd, Chicago, IL 60634, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #7112",60647,"Burger King",3.7,1.0,664.0,"OPERATIONAL","ChIJt6cXV4_SD4gRhb6JOhwKcY0","2701 N Western Ave, Chicago, IL 60647, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #7268",60633,"Burger King",3.1,1.0,822.0,"OPERATIONAL","ChIJz_YKJaggDogRMbpSTv-scdo","13770 S Avenue O, Chicago, IL 60633, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #7288",60618,"Burger King",3.6,1.0,679.0,"OPERATIONAL","ChIJZVSg_YrND4gRLI4EfunbHME","2834 W Irving Park Rd, Chicago, IL 60618, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"burger king #7623",60643,"Burger King",3.2,1.0,731.0,"OPERATIONAL","ChIJM8wTz3MlDogRVvydcrQOaY8","1701 W 95th St, Chicago, IL 60643, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #7674",60609,"Burger King",3.8,1.0,776.0,"OPERATIONAL","ChIJV8e5WXIuDogRu5mWOETQw_s","2000 W 47th St, Chicago, IL 60609, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king #8312",60649,"Burger King",3.3,1.0,1365.0,"OPERATIONAL","ChIJm1oV9vAoDogR3QhfR45CR5s","7222 S Stony Island Ave, Chicago, IL 60649, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king restaurant",60661,"Burger King",3.6,"",47.0,"OPERATIONAL","ChIJ1xt2fAwtDogRFqllKxJJpTs","500 W Madison St, Chicago, IL 60661, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king restaurant",60626,"Burger King",3.5,1.0,584.0,"OPERATIONAL","ChIJLya6VUrQD4gREaUs7qQnyZE","7523 N Clark St, Chicago, IL 60626, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger king restaurant # 5495",60629,"Burger King",3.7,1.0,924.0,"OPERATIONAL","ChIJv9Q7kCwwDogRjfUfIJ8YTG4","6448 S Kedzie Ave, Chicago, IL 60629, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burger papi",60638,"Burger Papi",5.0,"",2.0,"OPERATIONAL","ChIJywDlPQAxDogRaeNxHH8mpjs","5728 S Archer Ave, Chicago, IL 60638, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burgundy restaurant inc",60634,"Burgundy Restaurant",4.4,1.0,744.0,"OPERATIONAL","ChIJAz1lAYrLD4gRhUW8iO__5Yk","5959 W Irving Park Rd, Chicago, IL 60634, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burgur boy lounge corp",60659,"","","","","","","",""
"burke's public house",60640,"Burke's Public House",4.5,2.0,640.0,"OPERATIONAL","ChIJK2V-ioHRD4gRkttmLYlapbk","5401 N Broadway, Chicago, IL 60640, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"burp",60628,"Burp Restaurant and Catering",4.9,2.0,205.0,"OPERATIONAL","ChIJTUREnJklDogRs7x5BAXi_yc","154 W 95th St, Chicago, IL 60628, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"burrito arceliano, inc.",60618,"Burrito Arceliano (El Burrito Rapido)",3.5,1.0,271.0,"OPERATIONAL","ChIJwbT5X5TND4gRr1yuXAnCWfk","3414 W Irving Park Rd, Chicago, IL 60618, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burrito beach",60642,"Burrito Beach - North Ave",4.3,2.0,129.0,"OPERATIONAL","ChIJYyztmu_TD4gRxd_R1XCCX7w","1000 W North Ave #D-102, Chicago, IL 60642, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"burrito beach",60666,"Burrito Beach",3.9,1.0,634.0,"OPERATIONAL","ChIJBdOt1Si0D4gR1wnsdznjvHs","5600 Mannheim Rd Terminal 3, Chicago, IL 60666, United States","['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"burrito beach",60601,"Burrito Beach",4.0,1.0,64.0,"OPERATIONAL","ChIJZbmaRq8sDogRYLS1Vlot4W8","233 N Michigan Ave, Chicago, IL 60601, United States","['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"burrito beach",60611,"Burrito Beach",4.2,1.0,787.0,"OPERATIONAL","ChIJZbmaRq8sDogRI-pl9cHRRnw","200 E Ohio St, Chicago, IL 60611, United States","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"burrito beach",60661,"Burrito Beach",3.8,1.0,69.0,"OPERATIONAL","ChIJ3ZNSEccsDogRTjno6NC8iIw","500 W Madison St #14, Chicago, IL 60661, United States","['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"burrito beach",60637,"Burrito Beach",4.6,1.0,7.0,"OPERATIONAL","ChIJ8TK_75spDogRuIAN1EiA0XI","5700 S Maryland Ave, Chicago, IL 60637, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burrito beach # 8",60611,"Burrito Beach",4.2,1.0,787.0,"OPERATIONAL","ChIJZbmaRq8sDogRI-pl9cHRRnw","200 E Ohio St, Chicago, IL 60611, United States","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"burrito grande",60632,"Burrito Grande Restaurant",4.3,1.0,426.0,"OPERATIONAL","ChIJbVlCBpkxDogR-FOtlhhcYzQ","5108 S Archer Ave, Chicago, IL 60632, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burrito grande perez",60632,"Burrito Grande Restaurant",4.3,1.0,426.0,"OPERATIONAL","ChIJbVlCBpkxDogR-FOtlhhcYzQ","5108 S Archer Ave, Chicago, IL 60632, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burrito house",60618,"Burrito House",4.3,1.0,1026.0,"OPERATIONAL","ChIJ85in1ZDND4gRHi6oShzxLZ0","3718 N Elston Ave, Chicago, IL 60618, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"burrito house",60646,"Burrito House",4.0,1.0,213.0,"OPERATIONAL","ChIJ0_tIZfHJD4gRXekTX7dEN9g","6249 N Milwaukee Ave, Chicago, IL 60646, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burrito station",60655,"Hernandez Burrito Station",4.0,2.0,257.0,"OPERATIONAL","ChIJ11HhI9EkDogRrX6U50k6dGw","2750 W 111th St #1832, Chicago, IL 60655, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"burritos aida",60629,"Burritos Aida",4.5,"",181.0,"OPERATIONAL","ChIJ825Y6tAxDogR8ZfimK00zJE","3211 W 59th St, Chicago, IL 60629, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"busaba garden thai cuisine",60625,"Busaba Garden Thai Cuisine",5.0,"",22.0,"OPERATIONAL","ChIJAcisGwDND4gRSfVzf5sZUmw","3246 W Foster Ave, Chicago, IL 60625, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"bust outs",60630,"Bust Outs",4.7,2.0,482.0,"OPERATIONAL","ChIJQ_n1iFTND4gRK6m4m0gqSYE","5200 N Elston Ave, Chicago, IL 60630, United States","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"butch mc guire's, inc.",60610,"Butch McGuire's",4.5,2.0,1015.0,"OPERATIONAL","ChIJ_4v36k_TD4gRtmUioIQSx4Q","20 W Division St, Chicago, IL 60610, United States","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
"butcher & the burger",60614,"Butcher & The Burger",4.5,2.0,1199.0,"OPERATIONAL","ChIJOZwOIR_TD4gRznsh50Ugn-Y","1021 W Armitage Ave, Chicago, IL 60614, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"butcher & the burger",60666,"Butcher & The Burguer",3.9,"",14.0,"OPERATIONAL","ChIJw-JPVQC1D4gRMZ_jzqXS7Dg","Chicago O'Hare International Airport, 10000 W Balmoral Ave, Chicago, IL 60666, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"butcher and the bear",60614,"Butcher and the Bear",4.7,3.0,244.0,"OPERATIONAL","ChIJA-gbIgbTD4gRrvExjFwr4A0","2721 N Halsted St, Chicago, IL 60614, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"butcher's tap",60657,"The Butcher’s Tap",4.3,2.0,789.0,"OPERATIONAL","ChIJA4BSDU7SD4gRNxKTxbp7k-g","3553 N Southport Ave, Chicago, IL 60657, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"butler hospitality",60654,"","","","","","","",""
