"dba_name","zip","matched_name","rating","price_level","user_ratings_total","business_status","place_id","address","types"
"devil dawgs on state street, llc",60605,"Devil Dawgs on State",4.4,1.0,3627.0,"OPERATIONAL","ChIJeTMAuJksDogR18rhH0XFMjc","767 S State St, Chicago, IL 60605, United States","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"di di raminov show inc",60634,"","","","","","","",""
"di vita's restaurant & pizza",60618,"Di Vita's Restaurant",4.0,1.0,258.0,"OPERATIONAL","ChIJuUyY16DND4gRhO5PTbRuh_o","3753 W Belmont Ave, Chicago, IL 60618, United States","['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"diamond hook restaurant",60614,"Diamond Hook Restaurant",4.9,3.0,74.0,"CLOSED_PERMANENTLY","ChIJjaaSg97TD4gR3KRkdQvmSdk","1450 W Webster Ave, Chicago, IL 60614, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"diana's food & restaurant",60622,"Diana's",4.6,1.0,415.0,"CLOSED_PERMANENTLY","ChIJ7ZGfqFXND4gRYI7KFSxZRhA","1000 N Francisco Ave, Chicago, IL 60622, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"dib sushi bar and thai cuisine",60640,"Dib Sushi Bar and Thai Cuisine",4.4,2.0,437.0,"OPERATIONAL","ChIJB3fRDNPTD4gR-7Nhuqv0QYU","1025 W Lawrence Ave, Chicago, IL 60640, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"dicola seafood",60643,"DiCola's Seafood",4.3,2.0,1845.0,"OPERATIONAL","ChIJM2p3YN8kDogRea8r2_kzNPo","10754 S Western Ave, Chicago, IL 60643, United States","['grocery_or_supermarket', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"diego",60642,"Diego Mexican Restaurant",4.6,2.0,329.0,"OPERATIONAL","ChIJIy-v7YUtDogRhdSWXQVL4Ys","459 N Ogden Ave, Chicago, IL 60642, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"diggity dogs",60655,"Diggity Dogs",4.4,1.0,339.0,"CLOSED_PERMANENTLY","ChIJ4XQxGhk7DogR33pQdC1Y5mg","11055 S Pulaski Rd, Chicago, IL 60655, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"digos tacos",60647,"Digos Tacos",4.5,1.0,214.0,"OPERATIONAL","ChIJAy8Z38vTD4gRO2GadA4E-Po","2624 W North Ave, Chicago, IL 60647, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"dim dim food inc",60616,"Dim Dim",3.9,1.0,428.0,"OPERATIONAL","ChIJBV2r6m4sDogRO6Eu-MBqpmE","2820 S Wentworth Ave, Chicago, IL 60616, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"dim sum house, inc",60616,"Dim Sum House",4.4,"",46.0,"OPERATIONAL","ChIJa5PmZ28sDogRjeohSYst2dk","2610 S Wentworth Ave, Chicago, IL 60616, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"dimo's pizza lincoln square llc",60625,"Dimo's Pizza Lincoln Square",4.4,1.0,113.0,"OPERATIONAL","ChIJ0U4ICwDTD4gRyXpjQb8ovkQ","4647 N Lincoln Ave, Chicago, IL 60625, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"dimo's pizza six corners",60647,"Dimo's Pizza Wicker Park",4.5,1.0,1709.0,"OPERATIONAL","ChIJ55lxrcDSD4gRx2itHyvso0M","1615 N Damen Ave, Chicago, IL 60647, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"dimo's pizza wrigleyville",60657,"Dimo's Pizza Wrigley",4.5,1.0,1485.0,"OPERATIONAL","ChIJE9Foia3TD4gRjzMKNsAzPKI","3463 N Clark St, Chicago, IL 60657, United States","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"diner grill",60613,"Diner Grill",4.6,1.0,947.0,"OPERATIONAL","ChIJd9lAoEfSD4gRrkAYlt5bJP0","1635 W Irving Park Rd, Chicago, IL 60613, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"dinico's pizza ii",60639,"Di Nicos Pizza",4.4,1.0,410.0,"OPERATIONAL","ChIJE_KCCWbLD4gRoRl0tKteZLE","2341 N Narragansett Ave, Chicago, IL 60639, United States","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"dinner with a view",60611,"River Roast",4.6,2.0,3724.0,"OPERATIONAL","ChIJV_s6ILEsDogRR_5H7mQn4nw","315 N LaSalle St, Chicago, IL 60654, United States","['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']"
"dino's pizza",60656,"Dino's Italian Pizza & Italian Restaurant",4.5,2.0,411.0,"OPERATIONAL","ChIJPWUp5S3JD4gRkMBeWvQyBO4","7004 W Higgins Ave, Chicago, IL 60656, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"dinos foods corp.",60632,"Dino's Carry-Outs",4.4,1.0,263.0,"OPERATIONAL","ChIJbwqP9P8tDogRjQQshKq_b7E","4135 S Archer Ave, Chicago, IL 60632, United States","['meal_delivery', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"dir nutricion",60639,"","","","","","","",""
"dirty tiffs cafe",60653,"Dirty Tiff's Cafe",4.5,2.0,255.0,"OPERATIONAL","ChIJczgAkmYvDogRgcsIOMDNILk","225 E 47th St, Chicago, IL 60653, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"disco tacos",60613,"Disco Taco",4.7,2.0,195.0,"OPERATIONAL","ChIJobdRqDzTD4gRXkHzsTIHZ04","1605 W Montrose Ave, Chicago, IL 60613, United States","['restaurant', 'meal_delivery', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']"
"diva restaurant",60657,"Diva Thai & Sushi Bar",3.9,2.0,614.0,"OPERATIONAL","ChIJqwO7QbDTD4gRcu1R7fD5Je4","3542 N Halsted St, Chicago, IL 60657, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"divan chicago",60610,"Divan Chicago",4.1,"",263.0,"OPERATIONAL","ChIJPTxlN8jTD4gRsc65rfVtRH4","868 N Franklin St, Chicago, IL 60610, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"diversey river bowl lounge",60647,"Diversey River Bowl",4.3,1.0,1048.0,"OPERATIONAL","ChIJY0ujRonSD4gR2DAaNWEbsKk","2211 W Diversey Pkwy, Chicago, IL 60647, United States","['bowling_alley', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"dj's great room laya & ringo's",60610,"DJ's Great Room",4.7,"",33.0,"OPERATIONAL","ChIJ032_JcTTD4gRoD_jzwJ2oBI","908 N Wells St, Chicago, IL 60610, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"dmen tap",60618,"DMen Tap",4.7,1.0,677.0,"OPERATIONAL","ChIJiXgD_IDND4gRn1il45NG5uM","2849 W Belmont Ave, Chicago, IL 60618, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"dmk burger bar",60657,"DMK Burger Bar",4.4,2.0,1952.0,"OPERATIONAL","ChIJWTqfEqrTD4gRtKxm-0I-QBo","2954 N Sheffield Ave, Chicago, IL 60657, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"dmmino's #2791",60654,"","","","","","","",""
"do eat",60608,"HaiSous Vietnamese Kitchen",4.5,2.0,1043.0,"OPERATIONAL","ChIJTW33Mf8sDogRiUnjYL3R_ck","1800 S Carpenter St, Chicago, IL 60608, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"do rite donut kiosk",60611,"Do-Rite Donuts & Chicken",4.7,1.0,1977.0,"OPERATIONAL","ChIJt8w4IassDogR-Kn4uSKP7Ps","233 E Erie St, Chicago, IL 60611, United States","['meal_takeaway', 'cafe', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"do rite donuts",60607,"Do-Rite Donuts & Chicken",4.6,1.0,1057.0,"OPERATIONAL","ChIJX6y8DdosDogRkk09xSPIUe4","181 N Morgan St, Chicago, IL 60607, United States","['bakery', 'cafe', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"do rite donuts",60611,"Do-Rite Donuts & Chicken",4.7,1.0,1977.0,"OPERATIONAL","ChIJt8w4IassDogR-Kn4uSKP7Ps","233 E Erie St, Chicago, IL 60611, United States","['cafe', 'meal_takeaway', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"do rite donuts & chicken",60613,"Do-Rite Donuts & Chicken",4.5,1.0,553.0,"OPERATIONAL","ChIJB8ltKvrTD4gRIrYrkz32g9Q","1027 W Addison St Ste A113, Chicago, IL 60613, United States","['meal_delivery', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"do rite donuts & chicken",60606,"Do-Rite Donuts & Chicken",4.5,1.0,283.0,"OPERATIONAL","ChIJmQgk2I4tDogRoXnyu8J_0LI","233 S Wacker Dr, Chicago, IL 60606, United States","['cafe', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"doc b's",60611,"Doc B's Restaurant (Gold Coast)",4.6,2.0,1928.0,"OPERATIONAL","ChIJiT2x31PTD4gRPml2cCfCQJk","100 E Walton St, Chicago, IL 60611, United States","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
"doc b's fresh kitchen",60611,"Doc B's Restaurant (Gold Coast)",4.6,2.0,1928.0,"OPERATIONAL","ChIJiT2x31PTD4gRPml2cCfCQJk","100 E Walton St, Chicago, IL 60611, United States","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
"dock's great fish",60616,"Dock's",4.0,2.0,587.0,"OPERATIONAL","ChIJhYXdziYrDogR-JPXlxV46OU","321 E 35th St, Chicago, IL 60616, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"dock's great fish 119th",60643,"Dock's",4.1,2.0,302.0,"OPERATIONAL","ChIJObMqmAclDogRiSM3cQx2Gr8","11710 S Marshfield Ave, Chicago, IL 60643, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"docks",60620,"Dock's",3.7,2.0,1097.0,"OPERATIONAL","ChIJ-QnsS1YvDogRTcDV48KnOyo","112 W 87th St, Chicago, IL 60620, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"doctor bird's patty shack",60642,"Dr. Bird’s Jamaican Patty Shack",4.4,2.0,351.0,"CLOSED_PERMANENTLY","ChIJ8UrAPL_TD4gRAGpNB-EVCM4","1215 N Milwaukee Ave, Chicago, IL 60642, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"dodomi sushi rotary",60640,"Dodomi Sushi Rotary",4.7,"",208.0,"OPERATIONAL","ChIJ0QEg2ozTD4gRmPO2TqwiXXs","4521 N Sheridan Rd, Chicago, IL 60640, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"doe doe eatery",60707,"Doe Doe's Eatery LLC",4.5,"",53.0,"CLOSED_PERMANENTLY","ChIJXfIhEKTLD4gRQFy_Ca-1CII","6620 W North Ave, Chicago, IL 60707, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"dog haus",60607,"Dog Haus - UIC",4.8,"",5.0,"OPERATIONAL","ChIJTVPDbwAtDogR9qdO-ewa6bQ","1322 S Halsted St, Chicago, IL 60607, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"dog haus",60614,"Dog Haus Biergarten - Lincoln Park",4.2,2.0,1001.0,"OPERATIONAL","ChIJq6q64ATTD4gRRl1DJ-eSfqM","2464 N Lincoln Ave, Chicago, IL 60614, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"dog haus restaurant",60606,"Dog Haus",3.9,2.0,110.0,"OPERATIONAL","ChIJr1lAU9gtDogRWApA7kgfYKk","205 W Wacker Dr, Chicago, IL 60606, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"dolci amori",60622,"Dolci Amori",4.6,"",74.0,"CLOSED_PERMANENTLY","ChIJZYtqFLXTD4gRgJjMZV_M-U0","2010 W Pierce Ave, Chicago, IL 60622, United States","['cafe', 'bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"dolci amori",60657,"Dolci Amori",4.2,"",79.0,"CLOSED_PERMANENTLY","ChIJx6WJetfTD4gRHN-SPwVJ33c","3025 N Clark St, Chicago, IL 60657, United States","['cafe', 'bakery', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"dollop diner",60640,"Dollop Diner",4.4,2.0,772.0,"OPERATIONAL","ChIJm7I95yfSD4gRr5Oqu8qmFr8","5060 N Clark St, Chicago, IL 60640, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"dolls kitchen and catering llc",60612,"Doll's Kitchen And Catering",4.5,2.0,73.0,"OPERATIONAL","ChIJC5MK_5QtDogRiabpwHZOuxU","1014 S Western Ave, Chicago, IL 60612, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"dolo garden restaurant & bar",60616,"Dolo Restaurant and Bar",4.3,2.0,1138.0,"OPERATIONAL","ChIJpyjR4mAsDogRRrXyA1oj7tg","2222 S Archer Ave, Chicago, IL 60616, United States","['restaurant', 'night_club', 'bar', 'point_of_interest', 'food', 'establishment']"
"doma",60610,"Doma Cafe",4.7,2.0,475.0,"OPERATIONAL","ChIJM8s-RfjTD4gRvF1D1Ah1mok","946 N Orleans St, Chicago, IL 60610, United States","['cafe', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"domino's",60610,"Domino's Pizza",2.3,1.0,508.0,"OPERATIONAL","ChIJL7umNk_TD4gRdPvHR73hWlc","1229 N Clybourn Ave, Chicago, IL 60610, United States","['meal_takeaway', 'meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"domino's",60612,"Domino's Pizza",2.8,1.0,328,"OPERATIONAL","ChIJ19S2eEMtDogRsohi-H42sfU","2331 W Madison St, Chicago, IL 60612, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"domino's",60614,"Domino's Pizza",3.4,1.0,154,"OPERATIONAL","ChIJPZa1CxHTD4gR6-eLN81ikL0","2231 N Lincoln Ave, Chicago, IL 60614, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"domino's",60608,"Domino's Pizza",3.3,1.0,292,"OPERATIONAL","ChIJE16TeoQtDogR8Y5z7ZhL0PA","2337 W Cermak Rd, Chicago, IL 60608, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"domino's",60634,"Domino's Pizza",3.6,1.0,309,"OPERATIONAL","ChIJL66wi6jLD4gR0Uam4lV6M3k","3336 N Harlem Ave, Chicago, IL 60634, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"domino's",60641,"Domino's Pizza",3.3,1.0,269,"OPERATIONAL","ChIJv7_k4UXMD4gRf0YN3PeI-wE","3918 N Cicero Ave, Chicago, IL 60641, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"domino's",60623,"Domino's Pizza",3.3,1.0,404,"OPERATIONAL","ChIJkZIClEUyDogRXN2nhQSfzco","4039 W 26th St, Chicago, IL 60623, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"domino's",60632,"Domino's Pizza",3.4,1.0,576,"OPERATIONAL","ChIJ3Y3Wx5YxDogR4InextcWNAs","5016 S Pulaski Rd, Chicago, IL 60632, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"domino's",60651,"Domino's Pizza",2.6,1.0,312,"OPERATIONAL","ChIJi6app7IyDogRUIioVzb7HT4","800 N Kedzie Ave, Chicago, IL 60651, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
