"dba_name","zip","matched_name","rating","price_level","user_ratings_total","business_status","place_id","address","types"
"ukai restaurant",60657,"Ukai Sushi & Ramen",4.6,2.0,322.0,"OPERATIONAL","ChIJz_qRb6vTD4gRr6iqv1ZZzmg","1059 W Belmont Ave, Chicago, IL 60657, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"ukai sushi",60657,"Ukai Sushi & Ramen",4.6,2.0,322.0,"OPERATIONAL","ChIJz_qRb6vTD4gRr6iqv1ZZzmg","1059 W Belmont Ave, Chicago, IL 60657, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"umai",60605,"Umai",4.5,2.0,1592.0,"OPERATIONAL","ChIJObwrHZcsDogRjBnSkIgKXOE","730 S Clark St, Chicago, IL 60605, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"umami sushi",60656,"Umami Sushi",4.2,2.0,1091.0,"OPERATIONAL","ChIJhX0BdxbKD4gRy0mR5PzQ8zA","4626 N Cumberland Ave, Chicago, IL 60656, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"ummo & the loft",60610,"","","","","","","",""
"un amor",60642,"Un amor",4.8,2.0,223.0,"OPERATIONAL","ChIJj4wBXqvTD4gRtAO9HFLDK88","1450 W Chicago Ave, Chicago, IL 60642, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"unbeatable eatables",60615,"Unbeatable Eatables Hyde Park Cafe",4.8,2.0,75.0,"CLOSED_PERMANENTLY","ChIJI92OVkkpDogRCaPqfyl0kKs","1744 E 55th St, Chicago, IL 60615, United States","['restaurant', 'cafe', 'store', 'food', 'point_of_interest', 'establishment']"
"uncle  remus",60644,"Uncle Remus SFC - Central & Madison",4.0,2.0,1401.0,"OPERATIONAL","ChIJJ-Ct3UIzDogRLg_x0Cup7Q0","5611 W Madison St, Chicago, IL 60644, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"uncle ben's grill",60622,"Uncle Ben's Grill",4.7,1.0,61.0,"OPERATIONAL","ChIJ0VfBS10tDogR93VPEGTyeek","456 N Damen Ave, Chicago, IL 60622, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"uncle j's bbq",60653,"Uncle J's B.B.Q",4.3,1.0,1052.0,"CLOSED_PERMANENTLY","ChIJywUXX1EpDogRABhANpnow8c","502 E 47th St, Chicago, IL 60615, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"uncle joe's jerk chicken & fish",60643,"Uncle Joe's Jerk",3.7,1.0,386.0,"CLOSED_PERMANENTLY","ChIJp3INTqYlDogRhd2yf71gnVI","10210 S Vincennes Ave, Chicago, IL 60643, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"uncle joes jerk chicken",60620,"Uncle Joe's Jerk",3.7,1.0,386.0,"CLOSED_PERMANENTLY","ChIJp3INTqYlDogRhd2yf71gnVI","10210 S Vincennes Ave, Chicago, IL 60643, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"uncle john's barbecue",60619,"Uncle John's BBQ and Dat Donut",3.9,2.0,1976.0,"OPERATIONAL","ChIJMYsxlKQoDogRrOkmUxbGdOk","8249 S Cottage Grove Ave, Chicago, IL 60619, United States","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"uncle julio's hacienda",60642,"Uncle Julio's North Ave",4.2,2.0,3353.0,"CLOSED_PERMANENTLY","ChIJFffAfCPTD4gRgA-3wdOcqd0","855 W North Ave, Chicago, IL 60642, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"uncle mike's place",60622,"Uncle Mike's Place",4.7,1.0,1492.0,"OPERATIONAL","ChIJbSueiTEtDogR1WajNSntCvQ","1700 W Grand Ave, Chicago, IL 60622, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"uncle remus",60644,"Uncle Remus SFC - Central & Madison",4.0,2.0,1401.0,"OPERATIONAL","ChIJJ-Ct3UIzDogRLg_x0Cup7Q0","5611 W Madison St, Chicago, IL 60644, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"uncle remus sfc 1 llc",60639,"Uncle Remus Saucy Fried Chicken",4.2,"",16.0,"CLOSED_PERMANENTLY","ChIJm3OXwdvMD4gRgRTIRPcpUag","Inside WalMart, 4650 W North Ave, Chicago, IL 60639, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"uncle remus sfc 3 llc",60653,"Uncle Remus SFC - 47th Street",3.8,1.0,773.0,"CLOSED_PERMANENTLY","ChIJqfb1PlopDogRwDGzyiLItkM","737 E 47th St, Chicago, IL 60653, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"uncle zhang chinese cuisine",60616,"Uncle Zhang Chinese Cuisine",4.3,1.0,136.0,"OPERATIONAL","ChIJ1TeS7WwtDogRH-n9a3CmTx0","742 W 31st St, Chicago, IL 60616, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"uncommon  ground",60660,"Uncommon Ground",4.4,2.0,857.0,"CLOSED_PERMANENTLY","ChIJuWoM1qTTD4gRHzAbzSfIsWg","1401 W Devon Ave, Chicago, IL 60660, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"uncommon ground",60613,"UncommonGround - Lakeview",4.0,2.0,620.0,"OPERATIONAL","ChIJMbuzb0vSD4gR9V5RRimiri4","3800 N Clark St, Chicago, IL 60613, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"uncooked llc",60607,"uncooked",5.0,"",8.0,"CLOSED_PERMANENTLY","ChIJS9Tqg9TTD4gRPb17BaSOgcg","1616 N Damen Ave, Chicago, IL 60647, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"uni sushi bristo",60622,"Uni Sushi",4.2,2.0,149.0,"OPERATIONAL","ChIJt7ZXD8TSD4gRFMGw73iLiBQ","1752 W North Ave, Chicago, IL 60622, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"uni uni",60622,"Uni Sushi",4.2,2.0,149.0,"OPERATIONAL","ChIJt7ZXD8TSD4gRFMGw73iLiBQ","1752 W North Ave, Chicago, IL 60622, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"unico latin fusion contemporary cuisine",60608,"Unico Restaurante",4.9,"",41.0,"OPERATIONAL","ChIJsRlZEOMtDogR7PMN62lY-CA","2435 S Western Ave, Chicago, IL 60608, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"union league club",60604,"Union League Club",4.7,"",1263.0,"OPERATIONAL","ChIJC0SR4LwsDogRaa-hDobIqsA","65 W Jackson Blvd, Chicago, IL 60604, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"union sub 1 inc.",60615,"","","","","","","",""
"union sushi + barbeque bar   up bar",60654,"Union Sushi + Barbeque Bar",4.5,3.0,1187.0,"OPERATIONAL","ChIJdfRT5rQsDogRUqmb4zPRIK4","230 W Erie St, Chicago, IL 60654, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"union sushi and barbeque bar",60654,"Union Sushi + Barbeque Bar",4.5,3.0,1187.0,"OPERATIONAL","ChIJdfRT5rQsDogRUqmb4zPRIK4","230 W Erie St, Chicago, IL 60654, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"united grill",60639,"United Grill",4.4,1.0,558.0,"OPERATIONAL","ChIJtZLQUd3MD4gRXty_jPMqKoI","4803 W Armitage Ave, Chicago, IL 60639, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"university club of chicago",60603,"University Club of Chicago",4.7,"",648.0,"OPERATIONAL","ChIJ9wIIbaQsDogRqoUN0hV5Nws","76 E Monroe St, Chicago, IL 60603, United States","['gym', 'lodging', 'health', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"uno's pizza t2 e con",60666,"Pizzeria Uno",4.3,2.0,5947.0,"OPERATIONAL","ChIJ_2NJoa0sDogR4g520LwywQ4","29 E Ohio St, Chicago, IL 60611, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"untitled 111",60654,"Untitled Supper Club",4.5,3.0,2831.0,"OPERATIONAL","ChIJm_I8DbEsDogRgw0_Rgq8PLE","111 W Kinzie St, Chicago, IL 60654, United States","['bar', 'night_club', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"up comedy club",60614,"UP Comedy Club",4.6,"",171.0,"OPERATIONAL","ChIJ-bkAJEHTD4gRsmKWLuzFt9Q","230 W North Ave, Chicago, IL 60614, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"uproar  food & beverage",60610,"Uproar",4.3,2.0,197.0,"CLOSED_PERMANENTLY","ChIJb7nbz6XTD4gRdiOqhj2MFRA","1252 N Wells St, Chicago, IL 60610, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"upton's naturals co.",60612,"","","","","","","",""
"uptown pizza & bq",60640,"Uptown Pizza & Barbecue Restaurant",4.1,1.0,658.0,"OPERATIONAL","ChIJHyo4gtLTD4gRDm8inNvU3Ec","1031 W Wilson Ave, Chicago, IL 60640, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"uptown restaurant",60640,"Uptown Pizza & Barbecue Restaurant",4.1,1.0,658.0,"OPERATIONAL","ChIJHyo4gtLTD4gRDm8inNvU3Ec","1031 W Wilson Ave, Chicago, IL 60640, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"uptown taprooms",60640,"Uptown Taproom",4.4,2.0,127.0,"OPERATIONAL","ChIJQSPHZkPTD4gRv00IlU2zgJU","1265 W Wilson Ave, Chicago, IL 60640, United States","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
"union sub 1 inc.",60615,"","","","","","","",""
"union sushi + barbeque bar   up bar",60654,"Union Sushi + Barbeque Bar",4.5,3.0,1187.0,"OPERATIONAL","ChIJdfRT5rQsDogRUqmb4zPRIK4","230 W Erie St, Chicago, IL 60654, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"union sushi and barbeque bar",60654,"Union Sushi + Barbeque Bar",4.5,3.0,1187.0,"OPERATIONAL","ChIJdfRT5rQsDogRUqmb4zPRIK4","230 W Erie St, Chicago, IL 60654, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"united grill",60639,"United Grill",4.4,1.0,558.0,"OPERATIONAL","ChIJtZLQUd3MD4gRXty_jPMqKoI","4803 W Armitage Ave, Chicago, IL 60639, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"university club of chicago",60603,"University Club of Chicago",4.7,"",648.0,"OPERATIONAL","ChIJ9wIIbaQsDogRqoUN0hV5Nws","76 E Monroe St, Chicago, IL 60603, United States","['gym', 'lodging', 'health', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"uno's pizza t2 e con",60666,"Pizzeria Uno",4.3,2.0,5947.0,"OPERATIONAL","ChIJ_2NJoa0sDogR4g520LwywQ4","29 E Ohio St, Chicago, IL 60611, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"untitled 111",60654,"Untitled Supper Club",4.5,3.0,2831.0,"OPERATIONAL","ChIJm_I8DbEsDogRgw0_Rgq8PLE","111 W Kinzie St, Chicago, IL 60654, United States","['bar', 'night_club', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"up comedy club",60614,"UP Comedy Club",4.6,"",171.0,"OPERATIONAL","ChIJ-bkAJEHTD4gRsmKWLuzFt9Q","230 W North Ave, Chicago, IL 60614, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"uproar  food & beverage",60610,"Uproar",4.3,2.0,197.0,"CLOSED_PERMANENTLY","ChIJb7nbz6XTD4gRdiOqhj2MFRA","1252 N Wells St, Chicago, IL 60610, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"upton's naturals co.",60612,"","","","","","","",""
"uptown pizza & bq",60640,"Uptown Pizza & Barbecue Restaurant",4.1,1.0,658.0,"OPERATIONAL","ChIJHyo4gtLTD4gRDm8inNvU3Ec","1031 W Wilson Ave, Chicago, IL 60640, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"uptown restaurant",60640,"Uptown Pizza & Barbecue Restaurant",4.1,1.0,658.0,"OPERATIONAL","ChIJHyo4gtLTD4gRDm8inNvU3Ec","1031 W Wilson Ave, Chicago, IL 60640, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"uptown taprooms",60640,"Uptown Taproom",4.4,2.0,127.0,"OPERATIONAL","ChIJQSPHZkPTD4gRv00IlU2zgJU","1265 W Wilson Ave, Chicago, IL 60640, United States","['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']"
"uptown underdawg",60640,"","","","","","","",""
"urban luxe cafe inc.",60649,"Urban Luxe Cafe",4.9,2.0,210.0,"OPERATIONAL","ChIJQ8_RNBMpDogRNmc9V3D6iC0","2911 E 79th St, Chicago, IL 60649, United States","['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"urban olive",60666,"Urban Olive The Mediterranean Table",2.3,"",193.0,"OPERATIONAL","ChIJ86ymm9O1D4gRFeHl8RaCWoc","International Terminal 5, 10000 W Balmoral Ave, Chicago, IL 60666, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"urban vegan",60613,"Urban Vegan Thai Cuisine",4.6,2.0,774.0,"OPERATIONAL","ChIJkQuEOTrSD4gRHuc1Fn_bX7o","1601-1603 W Montrose Ave, Chicago, IL 60613, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"urbanbelly wicker park",60622,"Urbanbelly",4.4,2.0,1025.0,"OPERATIONAL","ChIJF5VonrjSD4gRBgGbmXf3hWU","1542 N Damen Ave, Chicago, IL 60622, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"urbn bistro",60707,"The Urbn Bistro",3.9,"",35.0,"OPERATIONAL","ChIJd2fuX_vLD4gRyV-1J1npJ1Q","6526 W North Ave, Chicago, IL 60707, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"uru swati",60659,"Uru-Swati",3.9,1.0,767.0,"OPERATIONAL","ChIJsT3Fut_RD4gRdgJufFoRRWI","2629 W Devon Ave, Chicago, IL 60659, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"usmania fine dining",60659,"Usmania Fine Dining",4.0,2.0,2724.0,"OPERATIONAL","ChIJsXGF2MLRD4gRAnhcpO-Mu0w","2244 W Devon Ave, Chicago, IL 60659, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"usmania restaurant",60659,"Usmania Fine Dining",4.0,2.0,2724.0,"OPERATIONAL","ChIJsXGF2MLRD4gRAnhcpO-Mu0w","2244 W Devon Ave, Chicago, IL 60659, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"uva kitchen and wine bar",60640,"Uvae Kitchen and Wine Bar",4.6,2.0,305.0,"OPERATIONAL","ChIJB778vJrRD4gRVMR3l5PZ8qo","5553 N Clark St, Chicago, IL 60640, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"vaca's creamery",60642,"Vaca’s Creamery",4.8,2.0,443.0,"OPERATIONAL","ChIJU26m5-bTD4gRhpj9jDOekZs","1436 W Blackhawk St, Chicago, IL 60642, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"vaca's creamery",60625,"Vaca’s Creamery",4.7,2.0,245.0,"OPERATIONAL","ChIJu5_S65vTD4gRnii9cIgn780","2324 W Giddings St, Chicago, IL 60625, United States","['bakery', 'cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"vajra",60647,"VAJRA",4.3,2.0,322.0,"OPERATIONAL","ChIJOw30ZMrTD4gRtFN66xuJYgI","2039 W North Ave, Chicago, IL 60647, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"vajra restaurant",60642,"VAJRA",4.3,2.0,322.0,"OPERATIONAL","ChIJOw30ZMrTD4gRtFN66xuJYgI","2039 W North Ave, Chicago, IL 60647, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"valhalla",60622,"Valhalla",4.8,"",75.0,"OPERATIONAL","ChIJa3XLkmfTD4gR9cSTo_vRhqQ","2020 W Division St, Chicago, IL 60622, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"valle lindo coffee shop",60639,"Valle Lindo Breakfast and lunch Restaurant",4.4,"",60.0,"CLOSED_PERMANENTLY","ChIJa3qVBUfND4gRFmnizg9Qv-0","2637 N Central Ave, Chicago, IL 60639, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
