"dba_name","zip","matched_name","rating","price_level","user_ratings_total","business_status","place_id","address","types"
"s2 south side bar & grill",60643,"S2 Southside Bar & Grill",4.7,2.0,810.0,"OPERATIONAL","ChIJG5Yg5_IlDogRBolMVLz5FKU","11043 S Ashland Ave, Chicago, IL 60643, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"s@kura",60647,"Sakura",4.4,2.0,180.0,"OPERATIONAL","ChIJ7ySYHZvSD4gRgWCPHvWJ5Os","2507 W Fullerton Ave, Chicago, IL 60647, United States","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"saba italian bar & kitchen",60647,"SABA Italian Bar + Kitchen",4.4,2.0,777.0,"OPERATIONAL","ChIJuwzC3nDND4gRGNaQMmuHraI","2715 N Milwaukee Ave, Chicago, IL 60647, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"sabas vega inc.",60608,"Sabas Vega",4.3,2.0,202.0,"CLOSED_PERMANENTLY","ChIJO4VnlgctDogR-_xaoJfOfVM","1808 S Ashland Ave, Chicago, IL 60608, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"sabe a zulia",60622,"Sabe a Zulia",4.8,2.0,95.0,"CLOSED_PERMANENTLY","ChIJ2-arQUvTD4gRR-wxPrYpob4","2114 W Division St, Chicago, IL 60622, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sabe a zulia",60639,"Sabe a Zulia",4.4,2.0,1177.0,"OPERATIONAL","ChIJO7cSdr7ND4gRt7QjbjcuDDo","5306 W Fullerton Ave, Chicago, IL 60639, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sabe a zulia express",60707,"Sabe a Zulia express",4.9,1.0,51.0,"OPERATIONAL","ChIJM1RDDwDLD4gR7HPnZdC1aiA","7024 W Grand Ave, Chicago, IL 60707, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sabor a cafe restaurant",60659,"Sabor A Café Chicago - Colombian Steakhouse & Live Music Venue",4.3,2.0,1097.0,"OPERATIONAL","ChIJgeL7I-TRD4gRM7LJpGxhlHc","2435 W Peterson Ave, Chicago, IL 60659, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"sabor a gloria",60641,"Sabor a Gloria",3.9,2.0,92.0,"CLOSED_PERMANENTLY","ChIJ29O73VHND4gRT_MJTAth9hM","4208 N Milwaukee Ave, Chicago, IL 60641, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"saborcito ecuatoriano",60625,"SABORCITO ECUATORIANO",4.3,"",276.0,"OPERATIONAL","ChIJS3IP0BfND4gRHQ_WNAitfn8","3536 W Lawrence Ave, Chicago, IL 60625, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sabri nihari",60659,"Sabri Nihari Restaurant",4.1,2.0,4105.0,"OPERATIONAL","ChIJFVZR1t3RD4gRVvYqcGhnaxw","2502 W Devon Ave, Chicago, IL 60659, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sabroso",60622,"Sabroso! Mexican Grill",4.8,1.0,739.0,"OPERATIONAL","ChIJxy9weE0tDogRyEJztLiZn1Q","624 N Ashland Ave, Chicago, IL 60622, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sabroso express",60612,"Sabroso! Express",5.0,"",1.0,"OPERATIONAL","ChIJ3URGj3QzDogRuvJyonobUNY","601 S Sacramento Blvd, Chicago, IL 60612, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"safari lounge and ethiopian cuisine",60626,"Safari Lounge Chicago",4.1,2.0,213.0,"CLOSED_PERMANENTLY","ChIJ60JqWrTRD4gRxLcHDgiJ_qI","7124 N Clark St, Chicago, IL 60626, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"safari somali cuisine",60660,"Safari Somali Cuisine",4.7,1.0,199.0,"OPERATIONAL","ChIJVVUFzr_RD4gRnirRjrli0es","6319 N Ridge Ave, Chicago, IL 60660, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sai cafe",60614,"Sai Café",4.7,2.0,226.0,"OPERATIONAL","ChIJzTvW0x7TD4gRqt6CDlKlLcc","1114 W Armitage Ave, Chicago, IL 60614, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"saigon pho",60659,"Saigon Phở",4.5,2.0,169.0,"OPERATIONAL","ChIJpUVjsA3PD4gRlRuZMT7P_Co","3222 W Bryn Mawr Ave, Chicago, IL 60659, United States","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"saigon sisters",60661,"Saigon Sisters",4.7,2.0,2248.0,"OPERATIONAL","ChIJY0qTp8gsDogRcTgsdABFPuM","567 W Lake St, Chicago, IL 60661, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"saigon sisters",60611,"Saigon Sisters",4.7,2.0,2248.0,"OPERATIONAL","ChIJY0qTp8gsDogRcTgsdABFPuM","567 W Lake St, Chicago, IL 60661, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"saigon sisters",60661,"Saigon Sisters",4.7,2.0,2248.0,"OPERATIONAL","ChIJY0qTp8gsDogRcTgsdABFPuM","567 W Lake St, Chicago, IL 60661, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"saimai thai",60614,"SaiMai Thai Restaurant",4.3,1.0,248.0,"OPERATIONAL","ChIJt7VOMGvTD4gR0lnjO9RCBhk","338 W Armitage Ave, Chicago, IL 60614, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"saint lou's assembly & moneygun",60661,"SUNNYGUN",4.4,2.0,547.0,"OPERATIONAL","ChIJg8Jbe88sDogRhDDyoU8q34Q","664 W Lake St, Chicago, IL 60661, United States","['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']"
"saint's alp teahouse & gourmet",60616,"Saint's Alp Teahouse",4.4,1.0,436.0,"OPERATIONAL","ChIJrRQYmGEsDogRn2PPVyPArqU","2157 S China Pl, Chicago, IL 60616, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sajjad inc",60613,"","","","","","","",""
"saigon sisters",60661,"Saigon Sisters",4.7,2.0,2248.0,"OPERATIONAL","ChIJY0qTp8gsDogRcTgsdABFPuM","567 W Lake St, Chicago, IL 60661, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"saimai thai",60614,"SaiMai Thai Restaurant",4.3,1.0,248.0,"OPERATIONAL","ChIJt7VOMGvTD4gR0lnjO9RCBhk","338 W Armitage Ave, Chicago, IL 60614, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"saint lou's assembly & moneygun",60661,"SUNNYGUN",4.4,2.0,547.0,"OPERATIONAL","ChIJg8Jbe88sDogRhDDyoU8q34Q","664 W Lake St, Chicago, IL 60661, United States","['restaurant', 'bar', 'point_of_interest', 'food', 'establishment']"
"saint's alp teahouse & gourmet",60616,"Saint's Alp Teahouse",4.4,1.0,436.0,"OPERATIONAL","ChIJrRQYmGEsDogRn2PPVyPArqU","2157 S China Pl, Chicago, IL 60616, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sajjad inc",60613,"","","","","","","",""
"sakura karaoke bar",60616,"Sakura Karaoke Bar",4.0,2.0,571.0,"OPERATIONAL","ChIJEWd-1GMsDogR_8abGQLeCF4","234 W Cermak Rd, Chicago, IL 60616, United States","['bar', 'night_club', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"sakura teppanyaki and sushi",60614,"Sakura Teppanyaki & Sushi",4.3,2.0,776.0,"OPERATIONAL","ChIJD-9qhwjTD4gR-VTwVuW_7AM","730 W Diversey Pkwy, Chicago, IL 60614, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"sal's pizza",60655,"Sal's Pizza & Authentic Mexican Food",4.6,"",160.0,"OPERATIONAL","ChIJr26vMlg7DogRJTJsFLCeTHU","10653 S Pulaski Rd, Chicago, IL 60655, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sal's trattoria",60657,"Sal's Trattoria",4.6,2.0,413.0,"OPERATIONAL","ChIJa5Mt2vjSD4gRLMaQ4uzXmEw","2834 N Southport Ave, Chicago, IL 60657, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"salad house inc.",60657,"Salad House",4.4,1.0,244.0,"OPERATIONAL","ChIJ8cAkmabTD4gRcN4v48IKyF8","3176 N Broadway, Chicago, IL 60657, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"salad works",60666,"Saladworks",2.5,2.0,58.0,"OPERATIONAL","ChIJVwHOlyi0D4gRaUAtw2KwQHE","Chicago O'Hare International Airport, Chicago, IL 60666, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"salads up",60606,"Salads UP",0.0,"",0.0,"CLOSED_PERMANENTLY","ChIJBxIkxEEtDogRHLlkS4emCfg","205 W Wacker Dr, Chicago, IL 60606, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"salam restaurant",60625,"Salam Restaurant",4.0,1.0,1544.0,"OPERATIONAL","ChIJRUPK8-_ND4gRVwrTsYcYnqQ","4636 N Kedzie Ave, Chicago, IL 60625, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"salerno's",60642,"Salerno's Pizza of Chicago",4.5,2.0,1144.0,"OPERATIONAL","ChIJWV2JB9YsDogRcuju2Btcuyk","1201 W Grand Ave, Chicago, IL 60622, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'bar', 'point_of_interest', 'food', 'establishment']"
"salesforce.com, inc.",60654,"","","","","","","",""
"salonica restaurant",60637,"Salonica Restaurant",4.3,1.0,1207.0,"OPERATIONAL","ChIJT__kahIpDogRm_sTnYZeqas","1440 E 57th St, Chicago, IL 60637, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sals philly and seafood inc.",60621,"Sal's Phillys & Seafood",4.3,2.0,26.0,"CLOSED_PERMANENTLY","ChIJxcTwgnwvDogRPf5eTbkgFvs","7114 S Vincennes Ave, Chicago, IL 60621, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"salsa  picante",60622,"Salsa Picante",4.2,1.0,374.0,"CLOSED_PERMANENTLY","ChIJ88rMYbLSD4gRbAmj1oIglM8","949 N Western Ave, Chicago, IL 60622, United States","['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"salud es vida",60634,"","","","","","","",""
"salud kitchen",60641,"Salud Kitchen",4.2,2.0,157.0,"CLOSED_PERMANENTLY","ChIJASDpADbND4gRlk94g_UhHBk","5044 W Montrose Ave, Chicago, IL 60641, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sam & gertie's   porfirio d. f.",60640,"","","","","","","",""
"sam sylk's chicken and fish",60643,"Sam Sylk's Chicken And Fish Chicago",3.6,"",75.0,"CLOSED_PERMANENTLY","ChIJ0d3OEPgtDogRNI84jdigDwo","857 W 115th St, Chicago, IL 60643, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sam's chicken and ribs",60660,"Sam’s Chicken & Ribs-Edgewater",3.9,2.0,184.0,"OPERATIONAL","ChIJ55nZISvRD4gRU7c58S5wCr8","1102 W Granville Ave, Chicago, IL 60660, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"samantha's restaurant & cafe",60641,"Samantha's Restaurant",4.5,"",25.0,"OPERATIONAL","ChIJXeUWsGLMD4gRnrpr9DUMrSI","5549 W Belmont Ave, Chicago, IL 60641, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"same same",60618,"Same Same",4.4,2.0,323.0,"OPERATIONAL","ChIJ869BgZ_TD4gRtUbNP7ugj7I","2022 W Roscoe St, Chicago, IL 60618, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"sammy's breakfast lunch dinner",60628,"Sammy's Breakfast",3.8,1.0,349.0,"OPERATIONAL","ChIJf-vjoncmDogRNdnfCTpCJd4","250 E 103rd St, Chicago, IL 60628, United States","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"sammy's touch",60619,"Sammy's Touch",4.0,1.0,519.0,"OPERATIONAL","ChIJdQ41azwmDogR3U0ksYT4HLw","1157 E 95th St, Chicago, IL 60619, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"san soo gab san corp",60625,"San Soo Gab San",4.0,2.0,1559.0,"OPERATIONAL","ChIJC7NrQfjRD4gRaLPynJ87WxA","5247 N Western Ave, Chicago, IL 60625, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"san soo korean bbq",60654,"San Soo Gab San",4.0,2.0,1559.0,"OPERATIONAL","ChIJC7NrQfjRD4gRaLPynJ87WxA","5247 N Western Ave, Chicago, IL 60625, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"san's chicago style hot dogs & more",60639,"Jimmy's Red Hots",4.6,1.0,5174.0,"OPERATIONAL","ChIJ4RmRBDDND4gREfYFjtVaGnA","4000 W Grand Ave, Chicago, IL 60651, United States","['meal_takeaway', 'restaurant', 'point_of_interest', 'food', 'establishment']"
"sanchez tacos",60623,"Sanchez Tacos",4.4,1.0,366.0,"OPERATIONAL","ChIJlwJSTFoyDogR6FcN6ufo0Mk","2218 S Pulaski Rd, Chicago, IL 60623, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"sanders bbq",60643,"Sanders BBQ Supply Co",4.3,2.0,469.0,"OPERATIONAL","ChIJxSwDR-clDogRUt9Bfg2oU38","1742 W 99th St, Chicago, IL 60643, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sando street",60622,"Sando Street",4.7,1.0,135.0,"OPERATIONAL","ChIJ0XeoxuHTD4gRgLmd7O8AHMU","1547 N Ashland Ave, Chicago, IL 60622, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sandunga",60625,"Sandunga Bar & Grill",4.1,2.0,412.0,"OPERATIONAL","ChIJZ2xUVgbSD4gR6psY_n8mdck","2619 W Lawrence Ave, Chicago, IL 60625, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"sandwich factory and grill",60617,"SANDWICH FACTORY AND GRILL",4.0,2.0,14.0,"CLOSED_PERMANENTLY","ChIJy1r2S70nDogReb09dUsrr7g","2057 E 95th St, Chicago, IL 60617, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sandwichqueen express",60612,"Sandwich Queen Express",4.0,2.0,8.0,"OPERATIONAL","ChIJ11DU38EtDogR8ZwyUKz8WqA","1811 W Harrison St, Chicago, IL 60612, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sandwichqueen llc",60609,"Sandwich Queen",4.5,2.0,44.0,"CLOSED_PERMANENTLY","ChIJEze5RUIvDogRAELh8TObcFQ","752 W Garfield Blvd, Chicago, IL 60609, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sang's kitchen",60661,"Sang's Kitchen",3.5,2.0,47.0,"OPERATIONAL","ChIJq6pqRsIsDogRYMWlt61tQPI","711 W Jackson Blvd, Chicago, IL 60661, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"sangduen",60630,"","","","","","","",""
"sanos pizzeria",60630,"Sano's Pizzeria",4.5,1.0,107.0,"CLOSED_PERMANENTLY","ChIJsaihlC3MD4gRz8GrmTgpu8U","4469 W Lawrence Ave, Chicago, IL 60630, United States","['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"santa masa tamaleria",60634,"Santa Masa Tamaleria",4.4,"",159.0,"OPERATIONAL","ChIJWw2BbLPLD4gRcJedLt0Z-u4","7544 W Addison St, Chicago, IL 60634, United States","['restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"santamaria food services inc.",60618,"","","","","","","",""
"santos frijoles",60641,"Santos Frijoles Mexican Grill",0.0,"",0.0,"OPERATIONAL","ChIJW-9JKpDND4gRNzBbJhzv3tE","4393 N Elston Ave, Chicago, IL 60641, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"sapori",60614,"Sapori Trattoria",4.6,2.0,2076.0,"OPERATIONAL","ChIJ1VStIgbTD4gRt1Rj342S-vs","2701 N Halsted St, Chicago, IL 60614, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sapori napoletani pizzeria ristorante e bar",60631,"Sapori Napoletani Pizzeria Napoletana Wood burning oven",4.6,2.0,553.0,"OPERATIONAL","ChIJwSPPuWnJD4gRkBq-9x2cRP0","6050 N Northwest Hwy, Chicago, IL 60631, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sara's cocina",60622,"Chef Sara's Cafe",4.7,1.0,268.0,"OPERATIONAL","ChIJwdn5-UUoDogRm57rZPNJh_c","7201 S Exchange Ave, Chicago, IL 60649, United States","['restaurant', 'cafe', 'point_of_interest', 'food', 'establishment']"
"sarpino's pizzeria",60614,"Sarpino's Pizzeria Chicago - Lincoln Park",4.3,2.0,478.0,"OPERATIONAL","ChIJf7wA2gHTD4gRdVIS7dWafkk","1149 W Diversey Pkwy, Chicago, IL 60614, United States","['meal_delivery', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"sarpino's pizzeria",60613,"Sarpino's Pizzeria Wrigleyville",4.0,2.0,422.0,"OPERATIONAL","ChIJpSovwzDSD4gRWcrCdbRGy-M","1435 W Montrose Ave, Chicago, IL 60613, United States","['meal_delivery', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"sarpino's pizzeria",60647,"Sarpino's Pizzeria - Chicago Bucktown/Wicker Park",3.9,2.0,411.0,"OPERATIONAL","ChIJr3FgCMDSD4gRCajAu87sIbg","1852 N Damen Ave, Chicago, IL 60647, United States","['meal_delivery', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"sarpino's pizzeria",60616,"Sarpino's Pizzeria South Loop",3.6,2.0,396.0,"CLOSED_PERMANENTLY","ChIJLYzu_YcsDogRjCgcCc3YxuY","1923 S Archer Ave, Chicago, IL 60616, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"santa masa tamaleria",60634,"Santa Masa Tamaleria",4.4,"",159.0,"OPERATIONAL","ChIJWw2BbLPLD4gRcJedLt0Z-u4","7544 W Addison St, Chicago, IL 60634, United States","['restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"santamaria food services inc.",60618,"","","","","","","",""
"santos frijoles",60641,"Santos Frijoles Mexican Grill",0.0,"",0.0,"OPERATIONAL","ChIJW-9JKpDND4gRNzBbJhzv3tE","4393 N Elston Ave, Chicago, IL 60641, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"sapori",60614,"Sapori Trattoria",4.6,2.0,2076.0,"OPERATIONAL","ChIJ1VStIgbTD4gRt1Rj342S-vs","2701 N Halsted St, Chicago, IL 60614, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sapori napoletani pizzeria ristorante e bar",60631,"Sapori Napoletani Pizzeria Napoletana Wood burning oven",4.6,2.0,553.0,"OPERATIONAL","ChIJwSPPuWnJD4gRkBq-9x2cRP0","6050 N Northwest Hwy, Chicago, IL 60631, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sara's cocina",60622,"Chef Sara's Cafe",4.7,1.0,268.0,"OPERATIONAL","ChIJwdn5-UUoDogRm57rZPNJh_c","7201 S Exchange Ave, Chicago, IL 60649, United States","['restaurant', 'cafe', 'point_of_interest', 'food', 'establishment']"
"sarpino's pizzeria",60614,"Sarpino's Pizzeria Chicago - Lincoln Park",4.3,2.0,478.0,"OPERATIONAL","ChIJf7wA2gHTD4gRdVIS7dWafkk","1149 W Diversey Pkwy, Chicago, IL 60614, United States","['meal_delivery', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"sarpino's pizzeria",60613,"Sarpino's Pizzeria Wrigleyville",4.0,2.0,422.0,"OPERATIONAL","ChIJpSovwzDSD4gRWcrCdbRGy-M","1435 W Montrose Ave, Chicago, IL 60613, United States","['meal_delivery', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"sarpino's pizzeria",60647,"Sarpino's Pizzeria - Chicago Bucktown/Wicker Park",3.9,2.0,411.0,"OPERATIONAL","ChIJr3FgCMDSD4gRCajAu87sIbg","1852 N Damen Ave, Chicago, IL 60647, United States","['meal_delivery', 'meal_takeaway', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"sarpino's pizzeria",60616,"Sarpino's Pizzeria South Loop",3.6,2.0,396.0,"CLOSED_PERMANENTLY","ChIJLYzu_YcsDogRjCgcCc3YxuY","1923 S Archer Ave, Chicago, IL 60616, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"sarpinos loop",60661,"Sarpino's Pizzeria West Loop",3.4,2.0,473.0,"OPERATIONAL","ChIJmfaE-MUsDogRGgPzuxQsp4I","627 W Lake St, Chicago, IL 60661, United States","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"sarrap filipino cuisine and byob",60707,"Sarrap Filipino Cuisine and BYOB",4.9,"",48.0,"CLOSED_PERMANENTLY","ChIJu1ju1yvLD4gRjaFC2GJtC2s","2360 N Neva Ave, Chicago, IL 60707, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sat kaival food inc subway",60616,"Subway",3.1,1.0,100.0,"OPERATIONAL","ChIJWWubTDgtDogRa7UPwjcn_EE","126 East Cermak Road, 2138 S Indiana Ave Space E, Chicago, IL 60616, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"sauce and bread kitchen",60660,"Sauce & Bread Kitchen",4.9,2.0,431.0,"OPERATIONAL","ChIJqWGjq73RD4gR4QcZJstq-yU","6338 N Clark St, Chicago, IL 60660, United States","['bakery', 'cafe', 'restaurant', 'grocery_or_supermarket', 'bar', 'point_of_interest', 'store', 'food', 'establishment']"
"saucy pork hyde park, llc.",60615,"Saucy Porka Hyde Park",4.5,2.0,318.0,"OPERATIONAL","ChIJfdWGxJcpDogRTTkKpsNM3kI","1164 E 55th St, Chicago, IL 60615, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"saucy porka",60606,"Saucy Porka South Loop",4.6,1.0,666.0,"OPERATIONAL","ChIJx0S74L0sDogRoyPHt4u3zXo","335 S Franklin St, Chicago, IL 60606, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
