"dba_name","zip","matched_name","rating","price_level","user_ratings_total","business_status","place_id","address","types"
"7 eleven",60607,"7-Eleven",2.6,"",61.0,"OPERATIONAL","ChIJK1RU9CgtDogRhA7fpvWw9uk","560 W Grenshaw St, Chicago, IL 60607, United States","['convenience_store', 'cafe', 'restaurant', 'food', 'liquor_store', 'store', 'point_of_interest', 'establishment']"
"7 eleven #33508j",60614,"7-Eleven",3.4,1.0,31.0,"OPERATIONAL","ChIJxzk5BOTSD4gR5oWwaV3Fnsc","2181 N Clybourn Ave, Chicago, IL 60614, United States","['convenience_store', 'cafe', 'restaurant', 'food', 'liquor_store', 'store', 'point_of_interest', 'establishment']"
"7 eleven #337288",60654,"7-Eleven",2.2,1.0,50.0,"OPERATIONAL","ChIJkc5baK0sDogRSL15XSAIYgk","645 N State St, Chicago, IL 60654, United States","['convenience_store', 'liquor_store', 'cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"7 eleven #33908a",60654,"7-Eleven",2.2,1.0,50.0,"OPERATIONAL","ChIJkc5baK0sDogRSL15XSAIYgk","645 N State St, Chicago, IL 60654, United States","['convenience_store', 'cafe', 'restaurant', 'food', 'liquor_store', 'store', 'point_of_interest', 'establishment']"
"7 eleven #41961h",60609,"7-Eleven",2.6,"",41.0,"OPERATIONAL","ChIJJ8ls0jotDogR9BXDxYjRFY0","3743 S Archer Ave, Chicago, IL 60609, United States","['convenience_store', 'liquor_store', 'cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"701 restaurant bar",60634,"701 Sports Bar & Grill",0.0,"",0.0,"OPERATIONAL","ChIJbaD1ZgDND4gRjLg2gNi1JS8","5737 Irving Park Rd, Chicago, IL 60634, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"73 st harolds chicken",60621,"Harold's Chicken Shack #13",3.7,1.0,433.0,"OPERATIONAL","ChIJtZ7J5hMvDogRpI6e10jqTmU","7318 S Vincennes Ave, Chicago, IL 60621, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"75 steak and hoagies inc",60636,"Supreme Fish & Steak Hoagie",3.6,"",42.0,"OPERATIONAL","ChIJ98ZHRFwuDogRs9MEjAW9UqM","5506 S Ashland Ave, Chicago, IL 60636, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"79th bbq",60628,"79th Street Barbecue",3.8,"",265.0,"CLOSED_PERMANENTLY","ChIJ4xNDcc8lDogR3RXeP7PYThQ","11101 S Halsted St, Chicago, IL 60628, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"80 proof",60610,"The Rabbit Hole",4.4,2.0,245.0,"OPERATIONAL","ChIJMfUSlUjTD4gRnbRdA9gELTo","1208 N Wells St, Chicago, IL 60610, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"876 jamaican jerk restaurant",60620,"876 Jamaican Jerk Restaurant",3.7,2.0,42.0,"OPERATIONAL","ChIJs48a5w8lDogRNJPwk1_R5_k","9044 S Ashland Ave, Chicago, IL 60620, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"87th street jerk",60620,"87th Street Jerk",4.0,"",162.0,"OPERATIONAL","ChIJIYTjKyAlDogRxB-ra5GgZbU","1710 W 87th St, Chicago, IL 60620, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"87th street jerk & seafood market",60620,"87th Street Jerk",4.0,"",162.0,"OPERATIONAL","ChIJIYTjKyAlDogRxB-ra5GgZbU","1710 W 87th St, Chicago, IL 60620, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"88eggs",60625,"","","","","","","",""
"9 muses bar & grill",60661,"9 Muses Bar & Grill",4.6,2.0,667.0,"OPERATIONAL","ChIJ_QQbw8IsDogRM810deNaiss","315 S Halsted St, Chicago, IL 60661, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"90 miles cuban cafe",60647,"90 Miles Cuban Cafe",4.4,2.0,3368.0,"CLOSED_PERMANENTLY","ChIJVUpBx5jSD4gRYmMbZiWygvY","2540 W Armitage Ave, Chicago, IL 60647, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"90 miles cuban cafe, inc.",60618,"Mima's Taste Of Cuba",4.4,1.0,803.0,"OPERATIONAL","ChIJ9UP2B1LOD4gR0RKe-hqxR3o","2925 W Irving Park Rd, Chicago, IL 60618, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"90th meridian",60604,"90th Meridian Kitchen & Bar",4.5,2.0,77.0,"OPERATIONAL","ChIJEwuNwQktDogRLCNbC0vojVA","231 S LaSalle St #108, Chicago, IL 60604, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"a & m llc",60611,"","","","","","","",""
"a beautiful rind",60647,"Beautiful Rind",4.9,2.0,191.0,"OPERATIONAL","ChIJPxkbvoDTD4gRnzZ5kvUEgvE","2211 N Milwaukee Ave, Chicago, IL 60647, United States","['restaurant', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']"
"a lil roc & ro",60652,"A Lil Roc & Ro",5.0,"",33.0,"OPERATIONAL","ChIJKc7sfJwvDogRd29ISI7Xjow","2539 W 79th St, Chicago, IL 60652, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"a lil roc&ro inc",60652,"A Lil Roc & Ro",5.0,"",33.0,"OPERATIONAL","ChIJKc7sfJwvDogRd29ISI7Xjow","2539 W 79th St, Chicago, IL 60652, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"a mi tha restaurant",60646,"Immm Rice & Beyond",4.6,1.0,723.0,"OPERATIONAL","ChIJ_7O04CrSD4gRgis_XQgq-ew","4949 N Broadway, Chicago, IL 60640, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"a place by damao",60608,"Da Mao Jia 大毛家 | Royal Highness Zhu 朱椿 | A Place by DaMao 大毛家",4.3,2.0,65.0,"OPERATIONAL","ChIJH2_k64ctDogRotPH-4SrWnY","2621 S Halsted St, Chicago, IL 60608, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"a taste of heaven",60640,"A Taste of Heaven",4.6,2.0,937.0,"OPERATIONAL","ChIJt6sSqYjRD4gRiXL8SzSX5zY","5401 N Clark St, Chicago, IL 60640, United States","['cafe', 'bakery', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']"
"a taste of the philippines",60661,"A Taste of the Philippines",4.5,2.0,132.0,"OPERATIONAL","ChIJQ1-QiJItDogRb2GKOLaIGOg","5914 W Lawrence Ave, Chicago, IL 60630, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"a taste of the philippines",60630,"A Taste of the Philippines",4.5,2.0,132.0,"OPERATIONAL","ChIJQ1-QiJItDogRb2GKOLaIGOg","5914 W Lawrence Ave, Chicago, IL 60630, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"a tavola",60622,"A Tavola",4.4,2.0,206.0,"OPERATIONAL","ChIJ89lrNkstDogRl6Q8bTmAiTk","2148 W Chicago Ave, Chicago, IL 60622, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"a v anthony's",60629,"AV Anthony's",4.1,1.0,1506.0,"OPERATIONAL","ChIJcfep5gExDogRZbUlaHQQehA","4720 W 63rd St, Chicago, IL 60629, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"a's restaurant &  pancake house",60634,"A's Restaurant & Pancake House",4.3,"",272.0,"CLOSED_PERMANENTLY","ChIJAR4kAZLLD4gRPHewYzreCAM","6358 W Irving Park Rd, Chicago, IL 60634, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"a+ italian steakhouse",60631,"A+ Italian Steakhouse",4.8,"",199.0,"OPERATIONAL","ChIJKW3aEgDJD4gRbokxqM8wonY","6690 N Northwest Hwy, Chicago, IL 60631, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"a. j. hudson's public house",60613,"A. J. Hudson's Public House",4.6,2.0,811.0,"OPERATIONAL","ChIJtTepCUbSD4gRDYMgHBtsQvs","3801 N Ashland Ave, Chicago, IL 60613, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"a.p. deli restaurant group, inc.",60628,"A P Deli Restaurant Group",3.8,2.0,824.0,"OPERATIONAL","ChIJk1cUA9UlDogRf5LZEHN2lag","10758 S Michigan Ave #3535, Chicago, IL 60628, United States","['store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"aaa maxwell street express",60620,"Maxwell Street Express",4.0,1.0,966.0,"OPERATIONAL","ChIJtYr4-kUvDogRSldaqlz8S0I","7901 S Wentworth Ave, Chicago, IL 60620, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"acanto",60603,"Acanto",4.5,3.0,1008.0,"OPERATIONAL","ChIJKysZP6QsDogRAF-guhg55ws","18 S Michigan Ave, Chicago, IL 60603, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"ace bounce",60601,"AceBounce",4.4,2.0,1243.0,"OPERATIONAL","ChIJMUfljLAsDogRIokaJdYFrNk","230 N Clark St, Chicago, IL 60601, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"ace hotel chicago",60607,"Ace Hotel Chicago",4.5,"",913.0,"CLOSED_PERMANENTLY","ChIJrcr26tAsDogR-8GTqB3rpjU","311 N Morgan St, Chicago, IL 60607, United States","['cafe', 'lodging', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"ace pizza 2",60619,"Ace Pizza",4.0,1.0,171.0,"OPERATIONAL","ChIJxdKy78cvDogRTr10NCQOkI0","27 E 71st St, Chicago, IL 60619, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"adalina",60610,"Adalina",4.5,2.0,820.0,"OPERATIONAL","ChIJnSLeTnrTD4gRRTd6C6ZTstg","912 N State St, Chicago, IL 60610, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"add chapter design & art cafe",60631,"Add Chapter Cafe",4.8,1.0,78.0,"CLOSED_PERMANENTLY","ChIJgSlwfrEsDogRpDSdUct_1pA","6046 N Avondale Ave, Chicago, IL 60631, United States","['cafe', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"adda indian cuisine",60607,"Adda Indian Cuisine",4.3,2.0,985.0,"OPERATIONAL","ChIJkeb2N5otDogRtn7tgIcyRlY","1400 W Taylor St, Chicago, IL 60607, United States","['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"adobo grill",60610,"Adobo Grill",4.3,2.0,536.0,"OPERATIONAL","ChIJmW_oP0HTD4gRay05dgqNhBg","215 W North Ave, Chicago, IL 60610, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"afc sushi @ lurie childrens hospital",60611,"","","","","","","",""
"afghan bamyan kabob",60659,"Afghan Bamyan Kabob",4.6,1.0,875.0,"OPERATIONAL","ChIJC8dvfxvPD4gRurj2AR_VEHc","5701 N California Ave, Chicago, IL 60659, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"afghan saray",60660,"","","","","","","",""
"african food palace",60617,"African Food Palace",3.4,"",138.0,"OPERATIONAL","ChIJjwD8j0MnDogRkmDHFqno8jY","8918 S Commercial Ave, Chicago, IL 60617, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"afro taste cuisine llc",60640,"Afro Taste Cuisine",4.7,"",66.0,"OPERATIONAL","ChIJ06K3XHfTD4gR4FKA_0dg6L8","1010 W Argyle St, Chicago, IL 60640, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"afusion",60608,"AFusion - Chicago",4.1,2.0,100.0,"OPERATIONAL","ChIJ40kyOCMtDogRAu21x5dQ9_4","3465 S Morgan St, Chicago, IL 60608, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"afya food service management corporation",60624,"","","","","","","",""
"agami japanese restaurant",60640,"Agami",4.5,2.0,450.0,"OPERATIONAL","ChIJQZNALy3SD4gR0W9TjFPledA","4712 N Broadway, Chicago, IL 60640, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"agave antojeria inc.",60657,"Agave Antojeria Mexican Cuisine",4.5,2.0,102.0,"CLOSED_PERMANENTLY","ChIJ-4HRF9_TD4gRiBDW2z-lKmg","947 W Wellington Ave, Chicago, IL 60657, United States","['store', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"7 eleven #33508j",60614,"7-Eleven",3.4,1.0,31.0,"OPERATIONAL","ChIJxzk5BOTSD4gR5oWwaV3Fnsc","2181 N Clybourn Ave, Chicago, IL 60614, United States","['convenience_store', 'cafe', 'restaurant', 'food', 'liquor_store', 'store', 'point_of_interest', 'establishment']"
"7 eleven #337288",60654,"7-Eleven",2.2,1.0,50.0,"OPERATIONAL","ChIJkc5baK0sDogRSL15XSAIYgk","645 N State St, Chicago, IL 60654, United States","['convenience_store', 'liquor_store', 'cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"7 eleven #33908a",60654,"7-Eleven",2.2,1.0,50.0,"OPERATIONAL","ChIJkc5baK0sDogRSL15XSAIYgk","645 N State St, Chicago, IL 60654, United States","['convenience_store', 'cafe', 'restaurant', 'food', 'liquor_store', 'store', 'point_of_interest', 'establishment']"
"7 eleven #41961h",60609,"7-Eleven",2.6,"",41.0,"OPERATIONAL","ChIJJ8ls0jotDogR9BXDxYjRFY0","3743 S Archer Ave, Chicago, IL 60609, United States","['convenience_store', 'liquor_store', 'cafe', 'restaurant', 'point_of_interest', 'store', 'food', 'establishment']"
"701 restaurant bar",60634,"701 Sports Bar & Grill",0.0,"",0.0,"OPERATIONAL","ChIJbaD1ZgDND4gRjLg2gNi1JS8","5737 Irving Park Rd, Chicago, IL 60634, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"73 st harolds chicken",60621,"Harold's Chicken Shack #13",3.7,1.0,433.0,"OPERATIONAL","ChIJtZ7J5hMvDogRpI6e10jqTmU","7318 S Vincennes Ave, Chicago, IL 60621, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"75 steak and hoagies inc",60636,"Supreme Fish & Steak Hoagie",3.6,"",42.0,"OPERATIONAL","ChIJ98ZHRFwuDogRs9MEjAW9UqM","5506 S Ashland Ave, Chicago, IL 60636, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"79th bbq",60628,"79th Street Barbecue",3.8,"",265.0,"CLOSED_PERMANENTLY","ChIJ4xNDcc8lDogR3RXeP7PYThQ","11101 S Halsted St, Chicago, IL 60628, United States","['restaurant', 'point_of_interest', 'food', 'establishment']"
"80 proof",60610,"The Rabbit Hole",4.4,2.0,245.0,"OPERATIONAL","ChIJMfUSlUjTD4gRnbRdA9gELTo","1208 N Wells St, Chicago, IL 60610, United States","['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']"
"876 jamaican jerk restaurant",60620,"876 Jamaican Jerk Restaurant",3.7,2.0,42.0,"OPERATIONAL","ChIJs48a5w8lDogRNJPwk1_R5_k","9044 S Ashland Ave, Chicago, IL 60620, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
"87th street jerk",60620,"87th Street Jerk",4.0,"",162.0,"OPERATIONAL","ChIJIYTjKyAlDogRxB-ra5GgZbU","1710 W 87th St, Chicago, IL 60620, United States","['restaurant', 'food', 'point_of_interest', 'establishment']"
